Format Version,1.23,Take Name,Take 2023-03-29 06.23.40 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-03-29 06.23.40.520 下午,Capture Start Frame,87471,Total Frames in Take,906,Total Exported Frames,906,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
363,3.024000,0.097737,0.011409,0.993759,-0.052544,-108.235916,1305.615601,-172.173233,-125.123352,1285.573486,-104.033394,-106.301666,1250.087524,-223.419525,-90.503830,1338.093262,-239.755249,-111.014786,1348.707642,-121.484566,0.865027,0.482935,-0.085632,-0.105682,386.571838,1304.924194,-142.436554,388.027740,1271.843262,-76.861115,384.255219,1238.029297,-136.004776,389.286835,1381.614746,-140.721664,384.717468,1328.209839,-216.158691,0.069323,-0.029546,0.014722,0.997048,143.892868,1435.269531,-238.281372,333.485474,1468.883179,-470.367157,-27.206377,1460.229126,-487.094574,-44.312775,1401.703247,-5.952329,313.605133,1410.261963,10.288567,333.322510,1469.053711,-470.691681,-27.224016,1460.196899,-488.041718,-44.301224,1401.959717,-3.752842,314.291016,1409.449951,12.715322,-124.606705,1285.724243,-103.764763,-106.543755,1250.155640,-223.385178,-90.257706,1338.154297,-239.795853,-111.351425,1348.493286,-121.629982,387.755737,1272.016479,-76.813744,384.575531,1238.309326,-136.346054,389.556030,1381.262329,-140.727875,384.394379,1327.953735,-215.757675
364,3.033000,0.099355,0.011690,0.993579,-0.052852,-111.192116,1306.257812,-171.106735,-127.846390,1286.250854,-102.899223,-109.387329,1250.696411,-222.321655,-93.699455,1338.701538,-238.767517,-113.835228,1349.382446,-120.438362,0.864647,0.483242,-0.086968,-0.106297,383.593201,1305.963501,-142.898361,385.275238,1272.890259,-77.324448,381.367310,1239.066650,-136.453873,386.230682,1382.657227,-141.198288,381.499542,1329.240234,-216.616928,0.069002,-0.027983,0.014945,0.997112,140.627838,1435.966675,-238.043762,329.483459,1469.536621,-470.735901,-31.252489,1460.640259,-486.346558,-46.840088,1402.445312,-5.112648,311.120453,1411.244385,10.020077,329.313049,1469.698120,-471.080505,-31.266909,1460.621094,-487.347290,-46.798492,1402.650757,-2.880993,311.782013,1410.477661,12.501058,-127.488617,1286.395996,-102.674065,-109.592041,1250.693115,-222.385529,-93.458572,1338.767700,-238.740326,-114.249992,1349.151123,-120.624229,385.029236,1273.025879,-77.345596,381.632324,1239.312988,-136.675079,386.560944,1382.221558,-141.214401,381.106506,1328.951538,-216.117935
365,3.041000,0.100152,0.012061,0.993493,-0.052884,-113.979446,1306.752930,-170.177811,-130.524643,1286.799438,-101.928101,-112.247406,1251.150024,-221.350113,-96.596596,1339.143555,-237.892258,-116.549057,1349.918457,-119.540588,0.864586,0.482854,-0.088711,-0.107117,380.937592,1306.656738,-143.267654,382.862732,1273.603760,-77.690147,378.711212,1239.762817,-136.792953,383.611053,1383.349854,-141.602615,378.565369,1329.910522,-216.984985,0.068681,-0.026610,0.015058,0.997170,137.692001,1436.551392,-237.773422,325.901642,1470.033936,-471.000977,-34.871861,1460.984497,-485.625519,-49.129292,1403.118042,-4.310757,308.867523,1412.068604,9.843484,325.714661,1470.220459,-471.393829,-34.859905,1460.942261,-486.749023,-49.093822,1403.355713,-2.232439,309.452087,1411.283569,12.242181,-130.142212,1286.922852,-101.675293,-112.444038,1251.182129,-221.349579,-96.361305,1339.220947,-237.908356,-116.894409,1349.693359,-119.724388,382.643616,1273.798828,-77.702034,378.949341,1239.949219,-137.054703,383.858795,1382.963379,-141.622650,378.274231,1329.691650,-216.512375
366,3.049000,0.101422,0.012181,0.993336,-0.053369,-116.790802,1307.221436,-169.246582,-133.142166,1287.271118,-100.949257,-115.135284,1251.605713,-220.407608,-99.612549,1339.609863,-237.014267,-119.273132,1350.398804,-118.615013,0.864103,0.483845,-0.088386,-0.106806,378.242401,1307.411743,-143.750778,380.174225,1274.359497,-78.173180,376.154449,1240.512817,-137.281906,380.748169,1384.110474,-142.078918,375.892731,1330.664673,-217.469147,0.068324,-0.025366,0.015207,0.997225,134.583847,1437.053345,-237.708984,322.205475,1470.441284,-471.423340,-38.598701,1461.219482,-485.155396,-51.648899,1403.715332,-3.762960,306.377533,1412.836792,9.505704,322.032410,1470.604004,-471.720490,-38.641258,1461.191406,-486.148193,-51.525620,1403.971191,-1.535361,307.090881,1412.037354,11.967424,-132.732468,1287.395630,-100.682053,-115.331512,1251.613770,-220.448181,-99.378395,1339.675293,-237.010178,-119.602806,1350.229492,-118.766380,379.939484,1274.489868,-78.179115,376.407104,1240.782104,-137.523010,381.049042,1383.697021,-142.085220,375.526917,1330.344971,-216.983734
367,3.058000,0.103227,0.012407,0.993158,-0.053174,-120.009995,1307.748657,-168.161285,-136.123108,1287.851074,-99.791969,-118.558807,1252.097412,-219.289825,-103.063545,1340.084473,-236.012451,-122.294472,1350.961548,-117.550713,0.863725,0.483767,-0.090893,-0.108106,375.072083,1308.071411,-144.250931,377.393707,1275.027466,-78.681686,373.056732,1241.172119,-137.762924,377.546173,1384.771606,-142.601807,372.291718,1331.314575,-217.957382,0.067738,-0.023704,0.015657,0.997299,131.133179,1437.494629,-237.482971,317.960754,1470.794067,-471.845215,-42.875736,1461.161743,-484.397339,-54.304825,1404.247070,-2.893597,303.752533,1413.775269,9.204268,317.823608,1471.007324,-472.204681,-42.898685,1461.078003,-485.241577,-54.309196,1404.657227,-0.854180,304.391144,1412.799438,11.641019,-135.699295,1287.949097,-99.457787,-118.732635,1252.147461,-219.337357,-102.856308,1340.112427,-236.001816,-122.689102,1350.769043,-117.771950,377.142090,1275.157471,-78.639656,373.333618,1241.447388,-138.053619,377.841095,1384.384399,-142.653549,371.929871,1331.030396,-217.463898
368,3.066000,0.104482,0.012948,0.992975,-0.053999,-122.983795,1308.203979,-167.236877,-138.891785,1288.349854,-98.806908,-121.563179,1252.501831,-218.310898,-106.262817,1340.498047,-235.163712,-125.217331,1351.465698,-116.665794,0.863511,0.483948,-0.091695,-0.108331,372.168243,1308.625122,-144.690063,374.616455,1275.603027,-79.114441,370.207031,1241.726440,-138.178223,374.594818,1385.327393,-143.068558,369.254639,1331.843628,-218.399124,0.067277,-0.022323,0.015715,0.997361,128.016281,1437.870483,-237.254303,314.192780,1470.993530,-472.159027,-46.673969,1461.248779,-483.714691,-56.770042,1404.799805,-2.126336,301.316376,1414.439453,8.982762,314.039490,1471.219482,-472.546356,-46.674389,1461.151489,-484.624207,-56.790672,1405.211182,-0.109084,301.909424,1413.485229,11.320454,-138.479111,1288.452271,-98.509972,-121.761742,1252.514404,-218.330399,-106.035088,1340.577515,-235.176849,-125.531090,1351.297974,-116.830414,374.369720,1275.736938,-79.113770,370.469604,1241.970459,-138.415649,374.912506,1384.909668,-143.102295,368.892029,1331.580322,-217.922684
369,3.075000,0.106061,0.013523,0.992769,-0.054562,-126.291946,1308.693359,-166.168686,-141.961411,1288.902222,-97.665535,-124.963165,1252.931885,-217.180222,-109.823120,1340.926392,-234.186157,-128.420029,1352.013062,-115.642662,0.863187,0.484141,-0.093054,-0.108891,368.879883,1309.113159,-145.204636,371.546387,1276.109131,-79.628456,366.993713,1242.214478,-138.670975,371.246857,1385.817749,-143.608673,365.732574,1332.311279,-218.910492,0.066919,-0.020741,0.015580,0.997421,124.421928,1438.284058,-237.129700,309.856110,1471.213379,-472.647980,-51.046066,1461.486816,-483.053497,-59.621357,1405.407349,-1.392618,298.499054,1415.028442,8.575246,309.715759,1471.417969,-472.986023,-51.086891,1461.407837,-483.940186,-59.528465,1405.811646,0.716327,299.102295,1414.093994,10.955438,-141.569382,1289.061523,-97.432053,-125.193504,1252.924683,-217.207825,-109.564224,1341.025513,-234.182297,-128.798035,1351.772461,-115.819183,371.299713,1276.270630,-79.611366,367.262634,1242.463867,-138.959137,371.532379,1385.429932,-143.630005,365.396271,1332.034180,-218.430557
370,3.083000,0.107178,0.014023,0.992625,-0.054883,-129.388138,1309.080444,-165.209869,-144.892258,1289.349854,-96.651634,-128.130920,1253.266357,-216.165619,-113.092682,1341.253906,-233.297256,-131.436630,1352.451660,-114.724815,0.863047,0.483855,-0.094805,-0.109757,365.787720,1309.463623,-145.681183,368.708740,1276.473877,-80.108704,363.918182,1242.566650,-139.125214,368.171478,1386.168213,-144.111694,362.352417,1332.645752,-219.379196,0.066472,-0.019275,0.015504,0.997482,121.168053,1438.552734,-236.992325,305.912201,1471.264282,-473.082581,-55.018669,1461.519653,-482.424011,-62.184593,1405.893921,-0.687346,295.963287,1415.532837,8.224591,305.764862,1471.483398,-473.457275,-55.036209,1461.426880,-483.319153,-62.167118,1406.309937,1.391260,296.564484,1414.585938,10.573210,-144.509537,1289.504517,-96.384674,-128.363098,1253.237549,-216.164032,-112.862953,1341.382690,-233.319397,-131.743134,1352.229980,-114.891380,368.427246,1276.619385,-80.088165,364.218384,1242.787720,-139.385544,368.519470,1385.772827,-144.170731,361.941467,1332.402710,-218.872177
371,3.091000,0.108746,0.014122,0.992485,-0.054299,-132.506897,1309.435913,-164.256180,-147.820251,1289.757446,-95.640068,-131.473602,1253.594971,-215.187683,-116.386238,1341.556519,-232.410126,-134.347427,1352.834595,-113.786667,0.863187,0.483469,-0.095461,-0.109790,362.707489,1309.763184,-146.160049,365.686737,1276.816284,-80.568672,360.801544,1242.871948,-139.556107,365.144135,1386.467285,-144.645859,359.197510,1332.897461,-219.869629,0.066001,-0.017857,0.015071,0.997546,117.937721,1438.776367,-236.760803,302.024933,1471.128784,-473.412964,-58.937931,1461.626709,-481.707336,-64.757355,1406.475952,0.102013,293.421234,1415.873657,7.974997,301.845276,1471.364258,-473.842865,-58.926582,1461.518311,-482.745422,-64.741478,1406.847412,1.973683,293.974548,1414.978271,10.259804,-147.361176,1289.897583,-95.322067,-131.697556,1253.590454,-215.213577,-116.134827,1341.656006,-232.419708,-134.690140,1352.639404,-113.960396,365.470398,1276.931641,-80.633957,361.028015,1243.106689,-139.730377,365.422699,1386.059448,-144.695251,358.891663,1332.662476,-219.368698
372,3.100000,0.109905,0.014573,0.992358,-0.054165,-136.073196,1309.858521,-163.177856,-151.234085,1290.255249,-94.506416,-135.166183,1253.963867,-214.052719,-120.101646,1341.904297,-231.402069,-137.790833,1353.310669,-112.750038,0.862945,0.483353,-0.097091,-0.110769,359.182526,1309.898438,-146.692032,362.419769,1276.942627,-81.117317,357.315552,1243.005859,-140.090530,361.609344,1386.602783,-145.176086,355.385468,1333.042480,-220.384277,0.065599,-0.016272,0.014696,0.997605,114.203171,1439.028076,-236.611191,297.549500,1471.078735,-473.878754,-63.443272,1461.770142,-481.009369,-67.750290,1407.028687,0.862554,290.456787,1416.234131,7.580757,297.389435,1471.320679,-474.325500,-63.448750,1461.652100,-482.023712,-67.687782,1407.411865,2.675731,290.936798,1415.323364,9.874353,-150.820007,1290.438477,-94.271744,-135.415619,1253.934082,-214.094513,-119.868324,1341.997803,-231.407715,-138.121170,1353.105103,-112.875694,362.143250,1277.078491,-81.096397,357.608734,1243.203857,-140.323563,361.944275,1386.225220,-145.240463,354.982361,1332.844971,-219.918015
373,3.108000,0.111413,0.015264,0.992162,-0.054493,-139.275879,1310.220093,-162.231323,-154.217422,1290.706055,-93.486427,-138.476242,1254.251343,-213.026520,-123.532066,1342.177856,-230.549683,-140.877716,1353.744995,-111.862480,0.862791,0.483512,-0.097570,-0.110852,355.952942,1310.049927,-147.183868,359.266357,1277.112305,-81.603752,354.126343,1243.158081,-140.563736,358.341644,1386.755981,-145.689529,352.077423,1333.173218,-220.878510,0.065290,-0.014781,0.014354,0.997654,110.807358,1439.171265,-236.445541,293.454498,1470.974976,-474.284973,-67.562729,1461.842529,-480.322662,-70.446297,1407.418457,1.595795,287.783966,1416.448975,7.229626,293.277252,1471.234619,-474.778503,-67.545776,1461.710693,-481.426727,-70.422424,1407.787231,3.385390,288.250916,1415.575195,9.424707,-153.870392,1290.849243,-93.311905,-138.710236,1254.241577,-213.031418,-123.270714,1342.285400,-230.546646,-141.269516,1353.486206,-112.039452,358.992554,1277.192139,-81.646774,354.420013,1243.458618,-140.738098,358.717499,1386.296021,-145.734848,351.656006,1332.903198,-220.401047
374,3.116000,0.111988,0.015248,0.992103,-0.054397,-142.618896,1310.550537,-161.307236,-157.485123,1291.043213,-92.544128,-141.889221,1254.578979,-212.100372,-126.947372,1342.501465,-229.645370,-144.153809,1354.078369,-110.938866,0.862909,0.482700,-0.099611,-0.111656,352.690155,1310.046265,-147.666489,356.255585,1277.155273,-82.076263,350.811523,1243.161865,-140.986450,355.179016,1386.750488,-146.242264,348.514496,1333.117676,-221.361038,0.064894,-0.013394,0.013992,0.997704,107.416435,1439.229980,-236.167938,289.412872,1470.735962,-474.545135,-71.624847,1461.799072,-479.562256,-73.185921,1407.774170,2.407223,285.063629,1416.610229,7.028341,289.219849,1471.022339,-475.040985,-71.602531,1461.632935,-480.742096,-73.162827,1408.183350,4.139280,285.528931,1415.722290,9.101144,-157.056442,1291.214844,-92.238930,-142.145905,1254.559692,-212.078934,-126.734016,1342.618530,-229.705276,-144.424774,1353.878296,-111.057953,356.057098,1277.270020,-82.129639,351.018585,1243.422119,-141.171631,355.436920,1386.311279,-146.274292,348.211426,1332.842285,-220.838165
375,3.125000,0.113952,0.015636,0.991911,-0.053693,-146.349976,1310.949585,-160.165604,-160.975830,1291.541138,-91.323006,-145.892700,1254.918945,-210.896790,-130.900421,1342.801025,-228.600677,-147.630920,1354.537109,-109.841766,0.862421,0.483251,-0.100267,-0.112447,348.992126,1309.927246,-148.245377,352.726685,1276.978882,-82.693329,347.220306,1243.033936,-141.625595,351.375458,1386.633423,-146.752701,344.646027,1333.062744,-221.909973,0.064534,-0.011808,0.013422,0.997755,103.503922,1439.292480,-236.005875,284.759308,1470.446899,-474.993134,-76.300972,1461.846802,-478.837952,-76.356720,1408.186890,3.174841,281.914093,1416.688721,6.632745,284.585541,1470.719116,-475.511078,-76.289703,1461.702515,-479.923645,-76.324242,1408.569458,4.916066,282.365265,1415.796875,8.836136,-160.678085,1291.588867,-91.085709,-146.108963,1254.936768,-210.855774,-130.626709,1342.944336,-228.652832,-147.997238,1354.304443,-110.086784,352.421539,1277.047363,-82.699364,347.542389,1243.304932,-141.809998,351.793549,1386.213013,-146.845200,344.089783,1332.787720,-221.347992
376,3.133000,0.114767,0.015830,0.991808,-0.053802,-149.806198,1311.242188,-159.221771,-164.315460,1291.861206,-90.346786,-149.417450,1255.188843,-209.928391,-134.475647,1343.066650,-227.696167,-151.016190,1354.852051,-108.915535,0.862722,0.482321,-0.101514,-0.113012,345.596222,1309.776367,-148.663681,349.460388,1276.853149,-83.106476,343.727661,1242.889404,-142.006287,348.116333,1386.479004,-147.215179,341.080444,1332.883789,-222.326874,0.064248,-0.010463,0.012667,0.997799,100.028984,1439.322876,-235.744675,280.661896,1470.093018,-475.252441,-80.418877,1461.974731,-478.090271,-79.208557,1408.599976,3.952637,279.081512,1416.623413,6.411314,280.446381,1470.378906,-475.824768,-80.370354,1461.826904,-479.285736,-79.230995,1408.933716,5.589487,279.564087,1415.806885,8.502919,-163.925369,1291.968018,-90.086662,-149.670441,1255.178955,-209.900650,-134.249847,1343.182861,-227.743851,-151.307648,1354.667969,-109.059845,349.190765,1276.927002,-83.161682,344.014893,1243.157715,-142.165680,348.468018,1386.084473,-147.284927,340.677124,1332.640747,-221.830429
377,3.141000,0.116376,0.016255,0.991659,-0.052964,-153.227402,1311.539795,-158.164597,-167.550247,1292.265381,-89.220680,-153.088150,1255.424438,-208.803940,-138.062134,1343.256592,-226.725632,-154.209015,1355.212402,-107.907906,0.862604,0.481884,-0.103595,-0.113889,342.161255,1309.555664,-149.111389,346.312897,1276.667725,-83.554100,340.299927,1242.673096,-142.408157,344.714478,1386.258301,-147.717239,337.317719,1332.623779,-222.766129,0.063922,-0.009147,0.012267,0.997838,96.465691,1439.263916,-235.658539,276.477875,1469.755493,-475.668854,-84.614349,1461.866333,-477.536804,-82.150597,1408.818848,4.537523,276.149872,1416.614624,6.033912,276.310394,1469.993408,-476.097656,-84.633247,1461.746704,-478.516815,-82.072624,1409.207031,6.291418,276.676605,1415.725098,8.260665,-167.225861,1292.373291,-89.001503,-153.295410,1255.417358,-208.802521,-137.818298,1343.376831,-226.727417,-154.581299,1354.964844,-108.132225,346.062775,1276.764160,-83.546455,340.561615,1242.944214,-142.631958,345.044159,1385.844849,-147.777313,336.900024,1332.317627,-222.223969
378,3.149000,0.117640,0.016778,0.991481,-0.053336,-156.730850,1311.801880,-157.156174,-170.864914,1292.590698,-88.155678,-156.671341,1255.631592,-207.734604,-141.763809,1343.456665,-225.789459,-157.623245,1355.528442,-106.944740,0.863065,0.480872,-0.104257,-0.114066,338.622620,1309.143066,-149.488327,342.800995,1276.288818,-83.915833,336.632263,1242.268799,-142.739105,341.337036,1385.841187,-148.147568,333.720215,1332.173584,-223.150894,0.063733,-0.007688,0.011410,0.997872,92.927414,1439.189819,-235.322388,272.260712,1469.310547,-475.887024,-88.847069,1461.972168,-476.662323,-85.009415,1409.113525,5.423814,273.305420,1416.362671,5.835920,272.082092,1469.579956,-476.437805,-88.827469,1461.837158,-477.736542,-85.002228,1409.462524,7.165590,273.761505,1415.524292,7.985289,-170.485641,1292.692383,-87.803696,-156.937057,1255.598755,-207.718323,-141.521759,1343.610962,-225.851456,-157.933533,1355.316406,-107.135017,342.514923,1276.347046,-83.954185,336.939209,1242.517822,-142.886459,341.662384,1385.499268,-148.247696,333.293182,1331.989502,-222.660690
379,3.158000,0.119570,0.016962,0.991277,-0.052779,-160.666382,1312.101807,-155.934189,-174.556671,1292.955200,-86.866302,-160.862915,1255.895630,-206.472534,-145.928009,1343.691528,-224.646896,-161.317856,1355.864868,-105.750801,0.863093,0.479958,-0.106707,-0.115430,334.594788,1308.634766,-149.900391,339.106049,1275.787842,-84.346298,332.554321,1241.764526,-143.126282,337.418732,1385.329346,-148.590790,329.299988,1331.657471,-223.538269,0.063486,-0.006202,0.010428,0.997909,88.907394,1439.057983,-234.995544,267.550537,1468.736694,-476.127930,-93.570335,1462.039185,-475.785187,-88.338600,1409.421265,6.314054,269.988007,1416.034302,5.616829,267.375885,1468.982910,-476.629791,-93.568726,1461.919312,-476.864227,-88.299149,1409.754028,8.097390,270.454926,1415.231445,7.729363,-174.149933,1293.078125,-86.564331,-161.125366,1255.853394,-206.461975,-145.674118,1343.845947,-224.680389,-161.652328,1355.647583,-105.943062,338.824829,1275.882690,-84.331123,332.849213,1241.952271,-143.313843,337.746735,1385.002441,-148.681656,328.821930,1331.479370,-223.032318
380,3.166000,0.121048,0.017265,0.991117,-0.052321,-164.257263,1312.375244,-154.854996,-177.962311,1293.300781,-85.730148,-164.650162,1256.125244,-205.343445,-149.692307,1343.892090,-223.638031,-164.724197,1356.182495,-104.708176,0.863363,0.479222,-0.107636,-0.115608,330.964935,1308.229736,-150.255508,335.555420,1275.429199,-84.683640,328.846741,1241.367676,-143.423782,333.895142,1384.921387,-149.012909,325.562317,1331.200439,-223.901749,0.063195,-0.004742,0.009422,0.997946,85.293823,1438.924927,-234.541122,263.257782,1468.132202,-476.232574,-97.872025,1462.094727,-474.789612,-91.272377,1409.757080,7.323339,267.061951,1415.714966,5.534396,263.045013,1468.449707,-476.888519,-97.836960,1461.926147,-476.047546,-91.272995,1410.079834,8.900240,267.478394,1414.941406,7.506737,-177.523102,1293.450317,-85.429535,-164.907761,1256.096069,-205.323898,-149.470383,1344.017456,-223.690491,-165.009491,1355.990234,-104.840698,335.286469,1275.500610,-84.688858,329.127686,1241.610352,-143.601471,334.267395,1384.521973,-149.101196,325.150970,1330.983032,-223.440521
381,3.174000,0.122481,0.017642,0.990951,-0.051995,-167.854584,1312.645752,-153.639542,-181.375183,1293.647339,-84.457497,-168.423325,1256.346558,-204.071350,-153.465790,1344.086670,-222.494446,-168.153931,1356.502563,-103.534691,0.863566,0.478441,-0.109007,-0.116040,327.325195,1307.760498,-150.579147,332.063721,1275.005371,-84.995209,325.138794,1240.906738,-143.688736,330.360107,1384.449219,-149.405380,321.738068,1330.680786,-224.227356,0.062859,-0.003412,0.008604,0.997980,81.629364,1438.740479,-234.240326,258.970245,1467.519775,-476.440704,-102.162766,1462.013794,-474.000092,-94.313202,1409.998901,8.129135,264.023254,1415.429077,5.350337,258.779968,1467.825806,-477.050842,-102.143997,1461.845581,-475.151764,-94.297974,1410.354370,9.743601,264.435577,1414.614746,7.354349,-181.019409,1293.737549,-84.092255,-168.703659,1256.298218,-204.039352,-153.240952,1344.249756,-222.581894,-168.425766,1356.307983,-103.701477,331.802490,1275.089844,-85.036842,325.417328,1241.210571,-143.869919,330.712921,1383.975220,-149.450546,321.341736,1330.408081,-223.733551
382,3.183000,0.124186,0.017695,0.990782,-0.051144,-171.980682,1313.006104,-152.335236,-185.299454,1294.064941,-83.098312,-172.816727,1256.683105,-202.736694,-157.771317,1344.388306,-221.254166,-172.035156,1356.888062,-102.251587,0.863894,0.477254,-0.110830,-0.116758,323.175659,1307.073730,-150.878952,328.110474,1274.363525,-85.287048,320.877014,1240.230591,-143.923325,326.376068,1383.756836,-149.782166,317.339050,1329.944092,-224.523315,0.062508,-0.001770,0.007397,0.998016,77.511902,1438.546753,-233.766617,254.085571,1466.759644,-476.593323,-107.048203,1462.052856,-472.912964,-97.662842,1410.368530,9.224370,260.673096,1415.005737,5.215436,253.878235,1467.078979,-477.238831,-107.019089,1461.877686,-474.089539,-97.662903,1410.706421,10.747418,261.090546,1414.220093,7.162379,-184.900375,1294.147705,-82.770454,-173.103210,1256.602051,-202.712601,-157.543518,1344.547363,-221.329102,-172.308746,1356.732300,-102.385994,327.878326,1274.461426,-85.316200,321.116394,1240.466919,-144.116287,326.672150,1383.365479,-149.867310,316.985626,1329.694824,-223.961823
383,3.191000,0.126050,0.018178,0.990561,-0.050688,-175.650803,1313.297363,-151.051285,-188.730164,1294.455078,-81.741806,-176.718918,1256.911133,-201.377747,-161.669418,1344.580444,-220.061844,-175.484650,1357.242798,-101.023521,0.863795,0.477051,-0.111887,-0.117311,319.554077,1306.424927,-151.128708,324.643646,1273.718994,-85.546547,317.263519,1239.582520,-144.162567,322.767273,1383.107788,-150.045395,313.541962,1329.290771,-224.760376,0.062159,-0.000404,0.006331,0.998046,73.811081,1438.284546,-233.257034,249.745697,1465.977783,-476.606842,-111.384613,1461.981567,-471.892609,-100.724060,1410.623413,10.253027,257.607330,1414.554932,5.218253,249.527847,1466.334351,-477.335205,-111.334282,1461.781128,-473.171600,-100.754601,1410.956543,11.789352,257.982513,1413.818848,6.996242,-188.328552,1294.544312,-81.445930,-177.007263,1256.828125,-201.330399,-161.401718,1344.779297,-220.123001,-175.820190,1357.036499,-101.215652,324.363556,1273.791870,-85.596794,317.560455,1239.819336,-144.314728,323.086914,1382.766235,-150.133270,313.133331,1329.094116,-224.253876
384,3.200000,0.127657,0.018307,0.990426,-0.049235,-179.818970,1313.637817,-149.626282,-192.734070,1294.887939,-80.260971,-181.208740,1257.215454,-199.904297,-165.964981,1344.825928,-218.705414,-179.368027,1357.621948,-99.634262,0.864062,0.475789,-0.114280,-0.118162,315.352234,1305.705933,-151.410583,320.714325,1273.065063,-85.817635,312.960114,1238.876465,-144.354843,318.728882,1382.383057,-150.433197,309.005554,1328.499023,-225.036682,0.061765,0.001316,0.004918,0.998078,69.686707,1437.967651,-232.596588,244.814362,1465.005859,-476.601257,-116.305763,1461.955200,-470.582611,-104.040886,1410.957886,11.563227,254.279114,1413.951294,5.234182,244.570557,1465.423706,-477.520386,-116.272858,1461.732544,-472.094055,-104.040283,1411.227417,12.882945,254.591614,1413.307617,6.889231,-192.365295,1294.986206,-79.883415,-181.483246,1257.124023,-199.903809,-165.713196,1345.021484,-218.781479,-179.678299,1357.418091,-99.824158,320.474274,1273.122803,-85.835548,313.213654,1239.131104,-144.522659,319.017029,1382.010132,-150.551239,308.642059,1328.299561,-224.513214
385,3.208000,0.128787,0.018507,0.990305,-0.048650,-183.592712,1314.003662,-148.372498,-196.374512,1295.314209,-78.966187,-185.158691,1257.549805,-198.609924,-169.857224,1345.130493,-217.502975,-182.980347,1358.020142,-98.410728,0.864366,0.474768,-0.115618,-0.118739,311.604431,1304.969971,-151.621750,317.104462,1272.357056,-86.026321,309.108856,1238.149292,-144.519806,315.127350,1381.641357,-150.699341,305.077087,1327.732422,-225.241577,0.061359,0.002692,0.003821,0.998105,65.922440,1437.706299,-232.327194,240.401031,1464.188843,-476.857208,-120.705711,1461.872681,-469.796906,-107.155563,1411.249756,12.353956,251.149979,1413.513794,4.991323,240.171478,1464.543945,-477.596954,-120.676643,1461.673828,-471.165802,-107.151588,1411.563599,13.862931,251.532257,1412.801025,6.777564,-196.054825,1295.447876,-78.599876,-185.385849,1257.424805,-198.586975,-169.650955,1345.341675,-217.592987,-183.219849,1357.814575,-98.563683,316.787415,1272.361938,-86.086823,309.484528,1238.535645,-144.662582,315.382507,1381.342041,-150.804810,304.727142,1327.569946,-224.810608
386,3.216000,0.130167,0.018297,0.990202,-0.047140,-187.343765,1314.346558,-147.024460,-199.993958,1295.703979,-77.581421,-189.220764,1257.892334,-197.250916,-173.700775,1345.423462,-216.195679,-186.459488,1358.366211,-97.069603,0.864750,0.473168,-0.118198,-0.119788,307.780090,1304.292358,-151.839478,313.567139,1271.735962,-86.240692,305.141113,1237.486450,-144.649384,311.519623,1380.954590,-151.022186,300.892395,1326.992432,-225.445724,0.060827,0.004152,0.002396,0.998137,62.202286,1437.382568,-231.637100,235.995224,1463.135376,-476.732666,-125.092880,1461.789429,-468.556396,-110.189545,1411.652100,13.605237,248.096329,1412.953125,5.135372,235.720200,1463.583252,-477.742371,-125.077766,1461.553223,-470.208984,-110.171364,1411.899292,14.822909,248.409714,1412.343018,6.755252,-199.699875,1295.777466,-77.167587,-189.428009,1257.886597,-197.248047,-173.499023,1345.563232,-216.302948,-186.702393,1358.177246,-97.234413,313.315613,1271.796997,-86.284187,305.412659,1237.759277,-144.806763,311.795654,1380.577271,-151.127930,300.545319,1326.807373,-224.934784
