taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38443,42190,41151,34902,54033,53077,156686
38527,42198,41214,34929,54063,53176,156868
38480,42116,41161,34889,53921,53117,156646
38441,42229,41160,34958,54048,53142,156788
38460,42209,41147,34996,54003,53131,156812
38487,42170,41157,35077,54048,53218,156891
38461,42058,41097,35091,53940,53147,156707
38560,42119,41140,35106,54018,53206,156925
38632,42059,41081,35073,54021,53159,156845
38702,42050,41095,34937,53962,53102,156784
38787,42008,41085,34882,53963,53088,156762
38826,42043,41127,34794,53982,53088,156790
38757,41977,41176,34754,53936,53018,156664
38752,42027,41246,34736,53988,53032,156761
38647,42089,41193,34746,53979,53033,156675
38551,42101,41287,34757,54001,53045,156696
38548,42107,41226,34755,53994,53017,156636
38585,42153,41201,34796,54061,53051,156735
38474,42198,41165,34847,54075,53059,156684
38512,42162,41221,34803,54001,53108,156698
38526,42118,41148,34783,53958,53011,156575
38506,42208,41200,34847,54036,53094,156761
38465,42148,41165,34810,53942,53045,156588
38422,42293,41208,34870,54032,53126,156793
38399,42234,41148,34955,54016,53112,156736
38450,42244,41168,34973,54014,53142,156835
38409,42181,41107,34981,53964,53138,156678
38431,42245,41197,35059,54035,53233,156932
38423,42074,41118,35049,53916,53131,156664
38419,42141,41131,35179,54058,53176,156870
38441,42067,41078,35174,53973,53168,156760
38563,42060,41098,35169,54029,53155,156890
38624,41976,41048,35078,53957,53098,156726
38706,42076,41089,35024,53999,53193,156895
38681,42028,41079,34837,53917,53063,156625
38742,42049,41174,34824,53971,53110,156789
38775,42012,41206,34786,53931,53089,156779
38726,42104,41224,34777,54013,53069,156831
38622,42000,41209,34708,53937,52993,156539
38636,42096,41226,34760,54008,53033,156718
38603,42104,41287,34755,54026,53022,156749
38558,42184,41299,34818,54141,53033,156859
38582,42116,41272,34828,54060,53051,156798
38546,42172,41292,34801,54071,53047,156811
38561,42219,41252,34772,54007,53076,156804
38497,42247,41225,34855,54086,53087,156824
38478,42292,41266,34846,54067,53121,156882
38408,42240,41211,34849,53988,53108,156708
38433,42249,41140,34932,53979,53147,156754
38368,42272,41195,34969,54017,53177,156804
38419,42250,41168,35012,54024,53145,156849
38435,42241,41173,35033,53996,53211,156882
38464,42184,41140,35048,53977,53211,156836
38455,42263,41172,35089,54092,53178,156979
38443,42177,41159,35173,54068,53232,156952
38492,42212,41135,35164,54065,53275,157003
38554,42128,41093,35108,54092,53118,156883
38671,42035,41109,35061,53998,53154,156876
38732,42009,41100,35023,53990,53138,156864
38728,42100,41153,34926,54058,53149,156907
38687,42120,41244,34835,54071,53099,156886
38697,42061,41168,34885,54016,53109,156811
38611,42056,41166,34780,53907,53029,156613
38677,42134,41233,34808,54109,53082,156852
38733,42085,41235,34823,54043,53073,156876
38625,42145,41288,34807,54135,53049,156865
38621,42127,41259,34795,54001,53048,156802
38541,42137,41257,34835,54041,53044,156770
38517,42143,41196,34824,54036,53050,156680
38526,42140,41253,34759,53987,53039,156678
38495,42168,41179,34850,53991,53066,156692
38511,42226,41168,34918,54018,53163,156823
38409,42269,41137,34986,54067,53117,156801
38448,42263,41187,35034,54058,53198,156932
38440,42246,41128,35000,54008,53175,156814
38371,42281,41140,35052,54041,53198,156844
38402,42241,41093,35047,53984,53167,156783
38439,42257,41112,35113,54064,53163,156921
38454,42183,41120,35214,54066,53214,156971
38440,42197,41131,35295,54143,53207,157063
38422,42059,41078,35306,54091,53096,156865
38500,42169,41080,35312,54195,53175,157061
38545,42002,41081,35253,54085,53133,156881
38523,42134,41144,35231,54122,53200,157032
38603,42000,41123,35113,54003,53143,156839
38670,42070,41116,34973,53955,53198,156829
38750,42040,41138,34897,53998,53118,156825
38809,42061,41192,34831,54034,53109,156893
38784,42069,41185,34734,53940,53051,156772
38825,42115,41233,34757,54084,53098,156930
38786,42118,41210,34818,54075,53059,156932
38667,42100,41266,34801,54045,53069,156834
38568,42115,41173,34819,53990,53040,156675
38542,42067,41158,34849,53951,53056,156616
38518,42076,41163,34868,53956,53018,156625
38593,42204,41221,34833,54091,53094,156851
38512,42174,41218,34852,54030,53101,156756
38524,42193,41232,34897,53972,53189,156846
38493,42216,41171,34866,54005,53128,156746
38513,42147,41196,34830,53985,53105,156686
38491,42091,41143,34833,53913,53076,156558
38575,42166,41203,34836,54015,53101,156780
38598,42219,41167,34902,54078,53155,156886
38598,42191,41220,34932,54005,53203,156941
38464,42186,41122,35003,53996,53211,156775
38455,42246,41158,35053,54031,53243,156912
38444,42165,41117,35101,54005,53208,156827
38544,42121,41118,35185,54066,53219,156968
38557,42041,41082,35176,54036,53157,156856
38711,42047,41142,35153,54080,53211,157053
38733,42041,41122,35031,54030,53151,156927
38780,42121,41149,35002,54119,53181,157052
38845,42082,41143,34908,54054,53124,156978
38906,42074,41150,34898,54066,53145,157028
38840,42063,41230,34791,54076,53052,156924
38766,42147,41292,34771,54085,53091,156976
38677,42153,41333,34748,54089,53044,156911
38696,42102,41314,34773,54081,53045,156885
38642,42041,41260,34741,53919,53049,156684
38633,42206,41385,34796,54168,53126,157020
38623,42173,41300,34811,54139,53045,156907
38585,42175,41416,34782,54117,53114,156958
38545,42124,41323,34745,53985,53040,156737
38514,42188,41290,34798,53993,53101,156790
38434,42179,41219,34820,53993,53065,156652
38423,42267,41189,34918,54035,53161,156797
38448,42237,41164,34971,54013,53159,156820
38463,42225,41160,35015,54011,53194,156863
38456,42158,41117,35042,53972,53175,156773
38441,42209,41129,35152,54032,53246,156931
38485,42134,41149,35154,54069,53176,156922
38524,42137,41128,35203,54001,53263,156992
38534,42137,41161,35192,54098,53226,157024
38598,42104,41088,35209,54066,53263,156999
38637,42090,41074,35076,54014,53158,156877
38646,42012,41101,35014,53920,53148,156773
38761,42011,41107,34981,53976,53146,156860
38851,42034,41164,34899,54023,53126,156948
38967,42053,41141,34811,54002,53163,156972
39000,42028,41154,34751,53966,53156,156933
38937,41979,41280,34688,53939,53121,156884
38826,42034,41350,34610,53984,53030,156820
38692,42053,41359,34657,53983,53050,156761
38660,42121,41319,34737,54028,53054,156837
38606,42131,41310,34737,54040,53069,156784
38509,42256,41369,34803,54164,53056,156937
38493,42128,41308,34744,54039,52984,156673
38529,42191,41310,34802,54127,53036,156832
38510,42124,41220,34800,53992,53021,156654
38537,42208,41178,34807,54038,53069,156730
38488,42147,41195,34844,54019,53031,156674
38498,42220,41204,34887,54017,53125,156809
38489,42246,41188,34929,54106,53115,156852
38440,42181,41235,34918,53997,53125,156774
38450,42230,41165,34949,54049,53136,156794
38462,42284,41154,35084,54059,53226,156984
38458,42128,41156,35115,53983,53190,156857
38512,42214,41126,35163,54120,53223,157015
38533,42104,41115,35167,54038,53204,156919
38583,42127,41136,35106,54053,53180,156952
38652,42044,41082,35021,53945,53162,156799
38729,42045,41138,35022,54018,53175,156934
38800,42067,41130,34954,53991,53172,156951
38878,42126,41174,34856,54057,53185,157034
38872,42031,41145,34745,53912,53094,156793
38843,42076,41286,34770,54082,53120,156975
38701,42039,41244,34666,53964,53030,156650
38619,42132,41226,34824,54040,53030,156801
38533,42117,41207,34813,54014,53027,156670
38503,42124,41208,34819,53987,53056,156654
38532,42111,41159,34815,53974,53029,156617
38508,42225,41189,34872,54094,53086,156794
38504,42189,41169,34827,54022,53058,156689
38558,42191,41177,34926,54087,53073,156852
38492,42145,41174,34982,53992,53138,156793
38514,42197,41198,34979,54080,53139,156888
38443,42213,41122,35030,54020,53116,156808
38455,42229,41133,34985,54028,53141,156802
38432,42185,41146,35132,53991,53213,156895
38466,42163,41155,35245,54094,53230,157029
38529,42109,41119,35254,54117,53200,157011
38634,42152,41133,35286,54216,53264,157205
38761,42066,41113,35133,54069,53163,157073
38830,42043,41132,35118,54119,53201,157123
38980,42036,41097,35059,54052,53229,157172
38976,42121,41133,34943,54064,53217,157173
38948,42049,41179,34863,53965,53166,157039
39012,42164,41196,34831,54062,53241,157203
39002,42114,41233,34642,53925,53181,156991
38977,42029,41386,34634,53903,53195,157026
38747,42102,41456,34639,53970,53133,156944
38602,42185,41518,34617,54004,53143,156922
38518,42287,41435,34801,54150,53116,157041
38487,42288,41326,34803,54181,53065,156904
38464,42308,41297,34803,54145,53057,156872
38435,42382,41286,34873,54233,53034,156976
38395,42349,41216,34891,54163,53056,156851
38444,42314,41196,34958,54168,53071,156912
38389,42307,41186,35052,54198,53105,156934
38442,42343,41192,35174,54314,53153,157151
38409,42233,41171,35258,54254,53125,157071
38437,42174,41170,35337,54238,53152,157118
38479,42140,41157,35361,54279,53144,157137
38580,42162,41167,35379,54284,53177,157288
38610,42066,41083,35352,54195,53163,157111
38691,42045,41108,35301,54194,53139,157145
38725,42054,41068,35212,54125,53155,157059
38807,42072,41076,35064,54126,53130,157019
38910,42041,41121,34961,54047,53186,157033
39007,42103,41172,34825,54088,53132,157107
39063,42042,41147,34742,53973,53127,156994
39043,42076,41279,34636,53952,53142,157034
38979,41958,41336,34558,53849,53117,156831
38936,42085,41445,34594,53954,53195,157060
38843,42043,41492,34615,53946,53181,156993
38629,42171,41477,34682,54032,53147,156959
38499,42124,41400,34687,54009,53026,156710
38526,42210,41283,34782,54124,53053,156801
38437,42215,41278,34733,54069,53005,156663
38442,42215,41214,34808,54053,52992,156679
38439,42314,41278,34813,54151,53053,156844
38397,42282,41218,34876,54073,53080,156773
38432,42287,41174,34994,54123,53112,156887
38428,42270,41220,34995,54056,53160,156913
38393,42229,41169,35083,54057,53189,156874
38459,42205,41129,35166,54123,53160,156959
