taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13400,14385,13763,15016,13355,16284,9953,53374,52477,11544,58655,45889
13423,14386,13740,15090,13387,16237,9950,53393,52508,11538,58688,45897
13395,14398,13749,15030,13391,16249,9950,53367,52514,11553,58644,45908
13409,14398,13743,15130,13392,16270,9969,53496,52557,11555,58719,45987
13409,14402,13752,15092,13409,16247,9946,53438,52530,11542,58732,45885
13397,14420,13727,15145,13432,16217,9948,53426,52540,11542,58727,45916
13404,14420,13717,15131,13445,16238,9944,53452,52546,11551,58705,45905
13397,14428,13742,15099,13457,16263,9946,53451,52575,11554,58778,45909
13405,14422,13723,15090,13508,16237,9948,53460,52611,11557,58748,45915
13395,14453,13726,15118,13538,16231,9972,53484,52667,11547,58810,45910
13412,14399,13711,15104,13542,16210,9927,53534,52530,11533,58770,45870
13373,14426,13727,15083,13536,16189,9972,53518,52548,11540,58747,45900
13398,14397,13742,14993,13525,16198,10007,53432,52546,11518,58729,45883
13426,14386,13815,14985,13485,16210,10054,53502,52627,11534,58711,46019
13439,14370,13780,14986,13476,16200,10061,53410,52608,11508,58739,45965
13423,14420,13822,15060,13475,16226,10094,53526,52673,11515,58760,46047
13434,14391,13809,14999,13458,16196,10048,53433,52621,11507,58709,45967
13441,14374,13843,14997,13428,16204,10041,53436,52580,11504,58659,45981
13444,14386,13823,15058,13426,16201,10014,53455,52592,11505,58704,45986
13471,14397,13836,15042,13407,16244,9978,53442,52612,11511,58704,45996
13482,14374,13801,15059,13403,16234,9926,53422,52584,11519,58689,45971
13478,14393,13790,15073,13393,16198,9890,53399,52564,11549,58676,45955
13464,14384,13788,15033,13387,16209,9873,53403,52512,11543,58704,45828
13479,14391,13806,15024,13374,16306,9926,53425,52584,11554,58803,45941
13445,14386,13814,15030,13363,16253,9935,53442,52547,11581,58705,45916
13433,14429,13806,15048,13379,16311,9942,53477,52587,11527,58800,45925
13447,14410,13787,15017,13353,16291,9907,53395,52558,11555,58760,45884
13418,14382,13783,15087,13373,16287,9980,53485,52577,11552,58759,45906
13405,14382,13787,15060,13366,16273,9929,53458,52494,11535,58666,45890
13394,14446,13757,15080,13388,16257,9929,53436,52520,11527,58710,45876
13403,14422,13706,15087,13402,16256,9958,53367,52560,11545,58696,45899
13400,14414,13736,15110,13412,16243,9959,53463,52536,11543,58670,45916
13392,14418,13703,15030,13445,16256,9943,53343,52576,11541,58677,45856
13384,14417,13709,15104,13461,16250,9946,53438,52550,11537,58730,45864
13391,14418,13707,15138,13495,16206,9902,53496,52487,11526,58732,45826
13387,14417,13694,15087,13493,16211,9937,53412,52571,11545,58661,45889
13392,14400,13684,15112,13516,16242,9944,53472,52540,11536,58767,45880
13370,14419,13699,15108,13539,16196,9986,53498,52564,11533,58721,45903
13391,14407,13706,15073,13528,16204,9980,53472,52591,11549,58699,45912
13390,14418,13721,15062,13538,16218,9993,53515,52586,11536,58729,45961
13390,14385,13738,14998,13522,16189,9984,53452,52481,11525,58711,45877
13387,14407,13782,15043,13490,16207,10020,53533,52524,11528,58717,45948
13406,14366,13818,15043,13466,16196,9993,53534,52464,11514,58690,45946
13420,14391,13858,15067,13435,16200,9990,53534,52547,11524,58737,45945
13419,14384,13869,15034,13409,16174,9957,53439,52531,11517,58682,45903
13403,14379,13871,15022,13378,16208,9918,53398,52466,11527,58662,45878
13403,14368,13857,15021,13395,16224,9890,53450,52454,11548,58729,45860
13427,14360,13849,15008,13368,16227,9899,53399,52467,11544,58677,45879
13418,14368,13837,15002,13346,16272,9876,53399,52449,11550,58663,45869
13438,14381,13801,14976,13355,16274,9965,53401,52541,11541,58684,45914
13397,14432,13785,15009,13355,16323,9943,53372,52556,11530,58749,45843
13408,14403,13753,15054,13341,16339,9958,53409,52574,11546,58713,45930
13404,14398,13726,15052,13368,16305,9915,53396,52494,11537,58668,45817
13382,14420,13716,15114,13387,16254,9920,53439,52481,11558,58680,45856
13393,14382,13725,15098,13380,16261,9956,53411,52504,11527,58636,45858
13398,14435,13720,15079,13374,16294,9941,53424,52578,11556,58666,45916
13421,14438,13733,15113,13407,16249,9975,53451,52593,11563,58716,45923
13393,14406,13700,15109,13438,16219,9956,53412,52506,11537,58695,45887
13398,14387,13721,15136,13423,16214,9957,53423,52526,11541,58675,45866
13374,14410,13725,15167,13453,16263,9939,53531,52518,11547,58744,45910
13389,14432,13724,15179,13481,16218,9936,53548,52556,11555,58767,45905
13414,14455,13739,15186,13524,16276,9954,53614,52657,11562,58874,46008
13401,14452,13709,15138,13521,16234,10005,53542,52651,11541,58793,46008
13400,14398,13738,15128,13529,16223,9998,53598,52555,11526,58736,45981
13395,14407,13748,15057,13526,16195,9983,53564,52486,11524,58736,45903
13389,14384,13749,15015,13513,16197,10046,53492,52512,11517,58699,45960
13393,14389,13807,14980,13495,16244,10084,53505,52549,11520,58757,46020
13409,14404,13845,15065,13491,16221,10038,53613,52597,11525,58800,45994
13408,14401,13805,15049,13458,16198,10007,53476,52582,11524,58722,45926
13431,14382,13845,15000,13430,16213,9966,53421,52569,11533,58724,45874
13428,14368,13857,14991,13401,16199,9904,53349,52503,11512,58698,45808
13411,14399,13892,15056,13386,16238,9891,53504,52492,11548,58770,45852
13411,14379,13855,15026,13386,16194,9935,53428,52492,11531,58649,45853
13436,14393,13845,15079,13365,16257,9942,53523,52564,11546,58760,45925
13428,14366,13821,14999,13345,16275,9922,53390,52501,11545,58654,45877
13413,14403,13802,15117,13361,16305,9937,53511,52569,11534,58761,45911
13412,14396,13776,14997,13350,16338,9922,53402,52517,11542,58747,45805
13387,14389,13743,15040,13351,16304,9953,53384,52496,11540,58679,45904
13390,14393,13724,15073,13362,16271,9934,53401,52449,11538,58644,45829
13402,14407,13748,15087,13405,16268,9932,53406,52546,11530,58676,45874
13408,14427,13746,15085,13395,16281,9953,53445,52585,11549,58726,45922
13390,14435,13728,15062,13411,16276,9964,53390,52592,11542,58706,45895
13423,14407,13723,15119,13393,16244,9918,53420,52542,11549,58695,45895
13391,14419,13727,15167,13435,16238,9901,53495,52488,11558,58746,45875
13404,14441,13720,15085,13422,16243,9928,53388,52581,11549,58694,45874
13428,14418,13739,15162,13449,16274,9913,53551,52564,11553,58798,45922
13402,14428,13717,15154,13511,16223,9952,53540,52597,11560,58755,45960
13407,14405,13719,15108,13521,16227,9956,53522,52573,11546,58787,45891
13384,14409,13685,15088,13509,16235,10013,53519,52573,11547,58750,45965
13410,14410,13753,15079,13517,16265,10011,53623,52539,11554,58806,46006
13396,14357,13760,15057,13506,16219,10058,53555,52505,11527,58722,45981
13401,14438,13777,15030,13492,16205,10043,53519,52620,11531,58723,46013
13417,14434,13805,15052,13478,16194,10025,53536,52604,11530,58743,46003
13403,14378,13824,14945,13458,16237,9969,53412,52501,11523,58734,45878
13401,14360,13852,14974,13425,16178,9937,53365,52454,11517,58648,45833
13414,14372,13862,15008,13420,16225,9942,53449,52511,11522,58720,45884
13445,14401,13869,15000,13382,16256,9957,53400,52593,11534,58746,45933
13422,14397,13858,15036,13375,16247,9882,53431,52531,11560,58759,45866
13441,14410,13812,15043,13379,16262,9962,53422,52607,11551,58749,45950
13428,14407,13819,14989,13376,16275,10005,53430,52581,11547,58730,45976
13403,14380,13765,15068,13344,16290,9941,53424,52509,11542,58668,45896
13395,14412,13765,15048,13355,16315,9953,53425,52506,11527,58703,45903
13382,14402,13741,15034,13367,16246,9931,53358,52470,11532,58625,45849
13405,14424,13752,15094,13389,16234,9953,53416,52546,11537,58677,45907
13398,14411,13757,15062,13394,16226,9977,53393,52575,11555,58657,45928
13411,14398,13763,15084,13394,16240,9942,53414,52548,11522,58658,45914
13391,14413,13726,15089,13396,16258,9898,53367,52513,11542,58694,45881
13400,14400,13750,15131,13414,16249,9913,53465,52504,11542,58744,45893
13405,14383,13731,15059,13423,16256,9961,53402,52519,11543,58717,45859
13414,14446,13728,15187,13479,16248,9975,53576,52641,11570,58801,45982
13428,14411,13736,15107,13476,16218,9976,53463,52582,11532,58734,45932
13395,14415,13699,15101,13505,16213,9977,53454,52597,11573,58694,45927
13392,14391,13705,15082,13514,16210,9952,53458,52506,11550,58735,45871
13439,14407,13705,15065,13515,16228,9953,53482,52572,11548,58752,45890
13399,14405,13744,15056,13520,16224,9979,53531,52551,11555,58745,45952
13438,14417,13758,15058,13524,16228,10015,53568,52612,11560,58825,46001
13417,14395,13790,15062,13506,16206,9998,53515,52594,11550,58784,45944
13434,14400,13817,15028,13487,16211,9985,53526,52575,11562,58786,45948
13422,14386,13784,15037,13465,16192,9949,53426,52517,11548,58741,45922
13415,14368,13835,15017,13425,16214,9944,53426,52496,11547,58708,45930
13428,14410,13802,14986,13393,16206,9949,53372,52565,11544,58715,45887
13466,14432,13831,15066,13391,16226,9962,53474,52648,11559,58757,46007
13423,14415,13810,15065,13346,16297,9938,53445,52598,11560,58743,45931
13439,14408,13783,15073,13366,16274,9973,53452,52593,11553,58718,45960
13428,14402,13772,15003,13361,16292,9910,53339,52518,11543,58672,45852
13414,14425,13772,15023,13376,16250,9954,53381,52567,11550,58648,45903
13406,14378,13768,15105,13397,16236,9937,53453,52504,11541,58691,45903
13436,14444,13770,15119,13394,16295,9969,53499,52642,11576,58736,46053
13413,14424,13753,15029,13380,16249,9965,53398,52583,11555,58672,45962
13418,14421,13732,15055,13405,16246,9952,53392,52572,11559,58678,45888
13404,14422,13756,15072,13394,16247,9949,53417,52553,11546,58695,45884
13408,14415,13754,15135,13416,16245,9951,53492,52558,11561,58736,45946
13401,14443,13739,15144,13432,16200,9939,53489,52520,11542,58696,45890
13408,14442,13742,15057,13470,16224,9955,53427,52586,11549,58723,45905
13407,14400,13735,15164,13494,16252,9947,53572,52563,11548,58825,45922
13425,14424,13712,15113,13523,16252,9928,53485,52621,11539,58815,45907
13392,14438,13708,15145,13532,16230,9963,53576,52577,11546,58773,45955
13385,14423,13716,15094,13523,16206,9960,53535,52511,11545,58753,45899
13385,14432,13718,15113,13538,16242,9995,53581,52583,11544,58825,45941
13413,14429,13737,15083,13530,16238,10029,53572,52612,11528,58811,45981
13406,14390,13768,15087,13500,16193,10013,53512,52569,11513,58700,45933
13416,14402,13827,15002,13492,16235,10037,53547,52584,11534,58786,45958
13425,14369,13816,14970,13449,16194,9940,53366,52501,11520,58694,45852
13453,14379,13834,14998,13412,16212,9944,53429,52551,11547,58740,45899
13465,14358,13826,15043,13413,16204,9936,53449,52509,11522,58726,45874
13482,14380,13830,15001,13385,16265,9912,53425,52551,11571,58833,45897
13433,14427,13827,15073,13399,16223,9955,53502,52571,11559,58756,45941
13420,14379,13786,15059,13377,16230,9939,53410,52506,11564,58658,45919
13431,14401,13758,15040,13371,16250,9943,53369,52533,11550,58684,45877
13408,14417,13760,15061,13369,16306,9955,53423,52561,11554,58739,45943
13416,14386,13765,15025,13377,16285,9961,53381,52538,11552,58705,45919
13406,14413,13781,15108,13375,16275,9947,53490,52555,11560,58683,45946
13414,14402,13756,15033,13400,16254,9966,53381,52571,11566,58673,45954
13424,14412,13763,15075,13387,16291,9965,53429,52599,11572,58726,45997
13402,14378,13752,15058,13397,16235,9915,53392,52474,11552,58629,45875
13385,14400,13733,15075,13410,16246,9936,53404,52485,11536,58701,45830
13419,14388,13733,15138,13426,16263,9963,53483,52549,11548,58721,45927
13427,14440,13748,15159,13458,16268,9994,53534,52669,11552,58825,46017
13408,14402,13750,15116,13446,16236,9961,53479,52559,11545,58715,45956
13407,14425,13748,15087,13458,16302,9968,53469,52608,11543,58800,45945
13405,14402,13726,15151,13456,16259,9970,53501,52572,11548,58746,45970
13388,14440,13745,15119,13485,16239,9960,53486,52600,11580,58770,45950
13374,14395,13735,15101,13494,16209,9950,53440,52540,11543,58716,45851
13384,14433,13733,15063,13521,16253,9925,53461,52572,11536,58811,45837
13391,14410,13736,15061,13544,16208,9966,53484,52571,11547,58728,45935
13417,14396,13733,15046,13505,16209,10025,53480,52582,11539,58733,45955
13379,14381,13729,14985,13509,16187,10003,53382,52495,11530,58652,45890
13406,14391,13784,14992,13506,16233,10022,53472,52545,11529,58795,45922
13380,14377,13770,15066,13491,16199,9991,53480,52481,11520,58706,45921
13407,14416,13825,15056,13472,16208,9977,53499,52567,11518,58771,45901
13426,14420,13818,14996,13451,16200,9967,53398,52595,11528,58755,45890
13433,14392,13843,15038,13442,16208,9927,53434,52548,11531,58724,45879
13459,14387,13829,15018,13396,16217,9904,53387,52509,11515,58757,45827
13441,14359,13821,15002,13370,16269,9908,53389,52487,11530,58748,45833
13432,14359,13787,15056,13372,16243,9995,53396,52546,11530,58712,45893
13423,14403,13779,15033,13381,16331,9957,53448,52561,11558,58747,45932
13427,14407,13761,15049,13375,16268,9985,53383,52592,11553,58664,45931
13418,14423,13759,15090,13364,16290,9953,53435,52599,11547,58691,45948
13411,14387,13759,15078,13351,16256,9949,53433,52479,11539,58666,45866
13407,14417,13744,15071,13359,16292,9952,53426,52525,11553,58681,45938
13382,14397,13751,15045,13365,16270,9934,53354,52492,11537,58638,45873
13407,14413,13740,15041,13394,16286,9955,53359,52552,11527,58700,45895
13409,14432,13723,15115,13387,16309,9953,53490,52575,11564,58729,45923
13402,14444,13740,15139,13420,16257,9936,53447,52594,11533,58733,45889
13384,14396,13700,15097,13408,16247,9914,53367,52484,11543,58609,45804
13397,14416,13718,15140,13445,16217,9916,53421,52507,11520,58682,45828
13377,14401,13691,15074,13443,16195,9918,53348,52486,11551,58647,45850
13385,14463,13717,15072,13463,16226,9949,53414,52581,11543,58720,45878
13376,14408,13702,15096,13500,16187,9948,53435,52537,11529,58695,45861
13390,14421,13706,15110,13510,16220,9935,53439,52552,11524,58730,45847
13369,14415,13704,15085,13497,16197,9926,53453,52512,11537,58692,45830
13386,14411,13729,15068,13513,16249,9951,53519,52503,11536,58740,45912
13369,14382,13712,15064,13515,16196,9985,53506,52482,11558,58699,45897
13403,14416,13767,14992,13503,16247,10002,53488,52561,11537,58727,45958
13392,14383,13794,15032,13479,16228,9999,53500,52511,11541,58739,45938
13406,14378,13813,15004,13458,16206,9991,53414,52560,11528,58736,45903
13408,14391,13840,14994,13423,16219,9949,53455,52512,11540,58730,45848
13432,14374,13844,15021,13422,16242,9944,53457,52539,11533,58770,45865
13443,14362,13824,15018,13419,16200,9920,53399,52505,11556,58724,45893
13452,14395,13829,15007,13380,16227,9955,53388,52540,11535,58686,45895
13460,14422,13792,15047,13384,16227,9955,53404,52621,11540,58770,45910
13425,14421,13811,15003,13398,16267,9946,53439,52594,11558,58771,45894
13409,14401,13779,15037,13369,16253,9930,53384,52504,11545,58662,45880
13405,14399,13763,15093,13381,16303,9935,53499,52495,11548,58758,45936
13405,14412,13780,15056,13399,16288,9968,53455,52566,11550,58738,45955
13422,14419,13776,15046,13372,16257,10003,53386,52608,11573,58682,46048
13424,14431,13745,15088,13414,16218,9991,53427,52640,11554,58661,45971
13414,14440,13767,15080,13431,16244,9970,53446,52630,11552,58758,45937
13414,14415,13742,15113,13426,16227,9942,53441,52535,11544,58701,45945
13417,14410,13750,15093,13418,16215,9942,53444,52550,11551,58670,45957
13411,14406,13763,15082,13403,16210,9964,53412,52561,11537,58653,45893
13424,14422,13752,15064,13433,16220,9961,53405,52589,11558,58700,45928
13411,14408,13734,15045,13451,16225,9970,53374,52608,11570,58711,45927
13407,14387,13735,15065,13451,16254,9970,53410,52547,11542,58702,45926
13399,14431,13729,15069,13483,16195,9946,53405,52562,11546,58726,45870
13388,14413,13705,15106,13469,16229,9940,53440,52490,11535,58714,45833
13372,14382,13707,15068,13498,16200,9940,53416,52470,11508,58651,45800
13386,14414,13698,15028,13496,16217,9942,53360,52537,11543,58670,45867
13399,14389,13703,15123,13530,16205,9938,53490,52535,11522,58743,45854
13395,14418,13717,15079,13524,16219,9990,53529,52544,11535,58712,45934
13365,14380,13720,15081,13517,16181,10011,53533,52446,11519,58660,45891
13384,14362,13784,14950,13483,16201,9993,53406,52437,11523,58657,45896
13400,14366,13794,14986,13463,16184,10022,53440,52467,11495,58659,45914
13401,14405,13798,14985,13447,16259,10011,53424,52537,11505,58724,45913
13413,14394,13835,14993,13421,16194,9978,53382,52537,11493,58654,45892
13413,14383,13839,15022,13416,16197,9925,53374,52512,11511,58672,45852
13410,14335,13853,14986,13372,16202,9863,53354,52332,11520,58584,45801
13419,14366,13851,14998,13364,16244,9848,53395,52428,11535,58686,45787
13413,14399,13803,14978,13370,16260,9829,53340,52452,11546,58661,45748
13419,14382,13785,15070,13368,16319,9900,53439,52563,11555,58731,45905
13413,14396,13760,15052,13368,16303,9927,53417,52549,11539,58724,45847
13411,14385,13773,15075,13362,16319,9937,53461,52505,11540,58704,45916
13369,14408,13752,15054,13370,16315,9911,53394,52478,11534,58697,45763
13388,14398,13723,15054,13356,16271,9919,53380,52447,11530,58641,45820
13390,14384,13732,15114,13365,16258,9900,53465,52435,11536,58621,45821
13389,14405,13722,15139,13377,16297,9914,53462,52492,11533,58696,45855
13390,14420,13739,15158,13382,16275,9918,53496,52534,11534,58709,45837
13382,14440,13708,15111,13416,16225,9935,53406,52546,11543,58688,45868
13374,14406,13705,15075,13380,16235,9900,53344,52438,11521,58612,45783
13386,14414,13704,15129,13433,16206,9920,53441,52494,11519,58664,45845
13370,14401,13701,15156,13444,16203,9934,53450,52498,11543,58657,45875
13389,14412,13712,15149,13475,16219,9964,53514,52519,11527,58702,45933
13405,14394,13693,15169,13494,16229,9985,53540,52531,11533,58738,45935
13395,14398,13696,15125,13485,16199,10009,53558,52514,11552,58692,45952
13374,14376,13695,15016,13489,16215,10001,53460,52421,11512,58629,45861
13394,14384,13716,15036,13481,16208,10010,53459,52473,11518,58685,45905
13382,14368,13752,14998,13464,16181,10014,53449,52424,11527,58598,45906
13399,14421,13792,15040,13463,16206,10043,53504,52559,11504,58706,45951
13383,14385,13802,15019,13456,16204,9968,53460,52434,11507,58699,45832
13399,14404,13825,14989,13420,16219,9957,53412,52502,11517,58669,45878
13371,14364,13818,15014,13405,16197,9905,53352,52393,11519,58653,45768
13390,14384,13840,15032,13399,16202,9935,53430,52475,11544,58654,45863
13375,14391,13839,15015,13372,16247,9927,53392,52461,11523,58637,45849
13407,14389,13802,15045,13392,16251,9953,53417,52517,11514,58694,45888
13401,14383,13813,15004,13369,16266,9929,53393,52494,11524,58676,45833
13394,14411,13773,15067,13367,16272,9943,53395,52516,11523,58648,45902
13398,14390,13756,15066,13378,16265,9943,53398,52496,11526,58646,45896
13387,14394,13742,15068,13389,16250,9929,53396,52462,11536,58641,45837
13390,14382,13729,15093,13374,16237,9923,53395,52452,11543,58611,45880
13412,14380,13736,15094,13387,16244,9956,53429,52496,11541,58620,45921
13413,14396,13722,15065,13372,16249,9917,53333,52519,11536,58613,45868
13384,14412,13726,15114,13398,16273,9935,53439,52524,11523,58673,45867
13379,14392,13687,15066,13396,16238,9900,53305,52448,11502,58603,45744
13391,14400,13685,15155,13432,16220,9924,53433,52465,11528,58648,45844
13376,14356,13683,15094,13418,16222,9913,53377,52400,11567,58583,45864
13398,14422,13689,15155,13472,16264,9942,53526,52541,11542,58736,45898
13407,14377,13704,15083,13456,16187,9948,53418,52494,11542,58632,45883
13406,14392,13708,15110,13491,16200,9962,53518,52518,11523,58677,45861
13384,14352,13728,15045,13488,16211,9931,53467,52406,11545,58656,45888
13394,14365,13757,15055,13512,16210,9940,53526,52437,11539,58723,45860
13383,14384,13757,15027,13467,16203,9987,53452,52459,11514,58667,45884
13408,14411,13761,15001,13486,16279,9967,53501,52539,11537,58800,45882
13390,14404,13792,15023,13461,16161,9975,53454,52500,11522,58666,45865
13386,14406,13812,15023,13431,16184,9936,53426,52488,11532,58667,45855
13377,14410,13817,15012,13394,16211,9896,53385,52458,11529,58637,45788
13387,14361,13816,15024,13364,16220,9906,53372,52419,11532,58624,45824
13410,14373,13799,14951,13360,16243,9935,53274,52485,11527,58637,45795
13386,14396,13788,15023,13371,16285,9938,53398,52501,11554,58702,45833
13405,14385,13761,14976,13367,16283,9935,53324,52478,11520,58655,45798
13401,14414,13766,15009,13378,16277,9938,53359,52531,11544,58691,45842
13383,14411,13742,15049,13359,16289,9903,53379,52442,11520,58680,45767
13387,14392,13769,15047,13364,16290,9898,53449,52441,11521,58665,45787
13384,14387,13722,15021,13352,16283,9913,53343,52401,11535,58621,45828
13404,14394,13724,15076,13369,16296,9924,53365,52502,11535,58640,45867
13379,14402,13710,15082,13385,16307,9953,53426,52505,11540,58713,45858
13371,14417,13709,15116,13392,16239,9927,53427,52485,11539,58625,45837
13385,14387,13690,15113,13425,16215,9900,53385,52439,11534,58617,45777
13371,14416,13680,15161,13428,16221,9898,53412,52451,11521,58654,45816
13401,14398,13706,15157,13456,16248,9930,53494,52511,11544,58699,45897
13415,14400,13699,15152,13474,16230,9959,53506,52577,11559,58695,45950
13409,14398,13690,15086,13499,16238,9980,53482,52564,11525,58699,45898
13398,14390,13709,15101,13507,16208,9998,53561,52532,11553,58731,45946
13397,14383,13710,15079,13485,16211,10034,53556,52465,11539,58675,46002
13396,14392,13735,15084,13507,16208,10038,53581,52514,11535,58711,46007
13402,14377,13780,15021,13469,16213,10053,53546,52495,11538,58686,45972
13403,14388,13768,15123,13493,16224,10047,53627,52503,11534,58771,45992
13399,14405,13779,14958,13459,16189,10020,53418,52517,11524,58635,45923
13412,14366,13809,14999,13446,16225,9968,53440,52475,11531,58701,45907
13381,14374,13842,14983,13423,16185,9921,53376,52426,11527,58654,45836
13394,14353,13857,14977,13389,16190,9911,53380,52406,11529,58608,45825
13397,14371,13830,14966,13371,16232,9914,53326,52465,11542,58654,45838
13380,14404,13804,15060,13380,16264,9932,53443,52508,11539,58734,45856
13419,14415,13809,15008,13356,16287,9952,53400,52545,11541,58697,45906
13412,14397,13767,15029,13368,16295,9970,53389,52523,11538,58681,45926
13396,14388,13769,14983,13364,16254,9911,53338,52459,11533,58617,45812
13400,14390,13791,15081,13370,16253,9929,53459,52495,11539,58635,45891
13399,14416,13733,15091,13372,16272,9922,53399,52515,11533,58665,45835
13425,14389,13728,15074,13376,16268,9950,53381,52571,11553,58651,45910
13401,14406,13738,15076,13396,16220,9927,53356,52491,11535,58664,45812
13395,14400,13731,15097,13420,16255,9919,53408,52519,11526,58694,45837
13382,14381,13705,15151,13439,16222,9935,53418,52474,11511,58693,45811
13387,14387,13716,15156,13467,16210,9924,53510,52456,11526,58685,45884
13375,14402,13705,15131,13464,16237,9948,53488,52495,11539,58711,45853
13400,14412,13685,15159,13486,16255,9993,53575,52531,11543,58754,45942
13390,14421,13661,15139,13496,16214,10019,53541,52561,11546,58684,45969
13409,14414,13706,15112,13493,16240,10015,53607,52536,11549,58769,45964
13400,14377,13709,15066,13475,16224,10043,53543,52510,11540,58657,45987
13385,14357,13735,15033,13502,16246,10027,53553,52430,11531,58752,45935
13410,14393,13756,15012,13470,16185,10086,53553,52488,11515,58656,46002
13387,14407,13799,15046,13484,16238,10101,53612,52555,11555,58729,46046
13392,14428,13841,14967,13457,16243,10013,53474,52535,11519,58739,45929
13411,14401,13866,14987,13444,16211,9994,53493,52532,11527,58708,45962
13420,14392,13868,14998,13416,16201,9913,53438,52530,11533,58691,45848
13403,14352,13894,15001,13397,16227,9888,53424,52444,11510,58684,45800
13382,14401,13871,15024,13365,16250,9878,53419,52463,11531,58673,45813
13394,14366,13868,14971,13362,16279,9860,53352,52447,11538,58683,45797
13413,14400,13848,14991,13356,16232,9884,53412,52475,11540,58626,45814
13390,14400,13801,15042,13366,16260,9900,53437,52486,11538,58661,45820
13390,14392,13773,15110,13372,16265,9881,53515,52410,11543,58695,45778
13388,14377,13752,15091,13352,16286,9895,53404,52453,11549,58676,45834
13379,14404,13742,15109,13366,16314,9897,53513,52449,11546,58717,45824
13415,14454,13720,15122,13375,16321,9960,53500,52597,11535,58732,45948
13401,14391,13707,15127,13383,16245,9942,53463,52507,11556,58624,45924
13382,14396,13704,15179,13389,16243,9928,53481,52517,11538,58638,45906
13394,14380,13693,15167,13401,16212,9945,53485,52443,11541,58605,45923
13388,14409,13693,15171,13454,16260,9929,53559,52501,11558,58707,45921
13378,14396,13673,15133,13447,16196,9954,53442,52461,11544,58615,45884
13392,14427,13696,15158,13488,16220,9984,53520,52560,11530,58712,45921
13405,14422,13679,15091,13498,16194,9973,53479,52564,11539,58708,45891
13389,14399,13679,15129,13513,16198,10011,53570,52513,11555,58712,45987
13401,14388,13686,15130,13482,16229,10055,53591,52495,11549,58679,46038
13391,14384,13708,15101,13498,16222,10083,53633,52487,11550,58696,46061
13412,14380,13691,15077,13495,16202,10068,53547,52503,11516,58678,45968
13406,14375,13714,15120,13500,16216,10108,53679,52511,11537,58703,46058
13402,14422,13716,15031,13489,16217,10059,53599,52501,11549,58737,45984
13403,14401,13773,15010,13494,16225,10054,53511,52533,11532,58754,45974
13402,14381,13835,15041,13460,16204,10033,53591,52512,11537,58677,45978
13400,14384,13845,15082,13425,16225,9981,53553,52506,11530,58748,45951
13394,14362,13856,15012,13394,16229,9914,53418,52430,11516,58672,45811
13400,14402,13905,15019,13380,16285,9911,53510,52515,11527,58732,45859
13401,14381,13878,15007,13386,16262,9917,53433,52519,11515,58703,45844
13396,14407,13889,15066,13382,16265,9917,53511,52535,11535,58712,45906
13383,14400,13803,15060,13363,16256,9906,53439,52493,11536,58680,45821
13385,14411,13772,15032,13351,16250,9885,53349,52466,11551,58610,45850
13395,14396,13759,15056,13366,16216,9942,53366,52478,11547,58607,45893
13394,14402,13744,15058,13406,16246,9942,53431,52501,11536,58658,45854
13394,14424,13744,15055,13392,16228,9950,53375,52557,11538,58652,45898
13403,14401,13722,15084,13389,16217,9934,53401,52507,11533,58632,45845
13397,14381,13719,15084,13400,16223,9925,53373,52476,11526,58619,45853
13402,14403,13735,15009,13395,16221,9950,53314,52499,11532,58615,45864
13409,14388,13735,15072,13439,16221,9911,53432,52491,11523,58685,45805
13406,14410,13730,15115,13443,16250,9951,53450,52549,11525,58700,45927
13399,14381,13716,15088,13453,16220,9958,53443,52518,11532,58667,45864
13398,14419,13705,15152,13464,16252,9973,53567,52526,11539,58746,45918
13387,14407,13705,15133,13475,16192,9993,53564,52473,11529,58661,45900
13391,14403,13714,15196,13483,16224,9997,53715,52472,11547,58747,45964
13385,14406,13714,15111,13503,16247,10024,53670,52508,11548,58756,45969
13407,14401,13734,15073,13500,16248,10060,53622,52543,11548,58741,46037
13397,14410,13742,15016,13501,16216,10112,53580,52584,11540,58695,46034
13413,14420,13793,15054,13472,16222,10085,53618,52563,11549,58723,46073
13398,14388,13824,15056,13452,16215,10019,53604,52501,11582,58714,46023
13412,14423,13860,15024,13437,16215,9984,53505,52571,11540,58698,45981
13412,14380,13868,14989,13417,16230,9903,53418,52495,11534,58685,45860
13421,14398,13895,15000,13394,16238,9930,53467,52527,11532,58742,45866
13410,14424,13884,15076,13396,16239,9937,53496,52582,11536,58732,45918
13408,14433,13859,15051,13388,16275,9937,53453,52598,11543,58764,45894
13391,14404,13820,15053,13360,16246,9911,53446,52489,11549,58656,45861
13408,14405,13781,15094,13361,16261,9910,53482,52505,11549,58674,45869
13377,14418,13766,15098,13369,16242,9918,53476,52478,11554,58651,45893
13413,14405,13758,15076,13363,16284,9960,53464,52543,11559,58678,45939
13409,14414,13736,15127,13391,16255,9954,53484,52552,11541,58666,45903
13407,14381,13718,15173,13385,16281,9958,53497,52539,11538,58690,45944
13372,14433,13724,15125,13404,16249,9901,53479,52450,11539,58680,45831
13407,14396,13708,15154,13404,16245,9904,53471,52494,11553,58682,45873
13396,14382,13726,15159,13415,16253,9965,53522,52488,11549,58707,45934
13416,14420,13708,15186,13438,16260,9979,53576,52575,11557,58725,45988
