taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39021,42300,41395,34986,54232,53335,157702
39058,42399,41441,35026,54295,53426,157924
39085,42354,41471,35049,54295,53429,157959
39061,42344,41451,35108,54333,53411,157964
39073,42267,41431,35005,54157,53392,157776
39068,42333,41485,35065,54254,53457,157951
39123,42331,41507,35089,54304,53430,158050
39180,42342,41499,35112,54376,53443,158133
39177,42324,41496,35126,54309,53477,158123
39286,42324,41493,35153,54362,53471,158256
39286,42350,41516,35165,54401,53462,158317
39346,42379,41560,35137,54400,53548,158422
39351,42455,41502,35173,54445,53550,158481
39422,42498,41519,35207,54494,53615,158646
39455,42477,41508,35212,54505,53579,158652
39386,42497,41450,35205,54476,53561,158538
39408,42458,41396,35211,54484,53512,158473
39401,42364,41424,35096,54344,53460,158285
39251,42357,41374,35038,54286,53384,158020
39281,42273,41378,34991,54224,53354,157923
39266,42319,41323,34979,54222,53350,157887
39245,42327,41297,34978,54241,53317,157847
39218,42276,41247,34924,54137,53282,157665
39177,42316,41311,34947,54217,53243,157751
39155,42310,41254,34924,54142,53234,157643
39175,42308,41271,34968,54135,53323,157722
39203,42196,41311,34883,54093,53219,157593
39218,42228,41297,34932,54120,53266,157675
39217,42266,41285,34910,54195,53230,157678
39175,42282,41253,34934,54117,53290,157644
39158,42263,41294,34910,54139,53258,157625
39146,42297,41235,34917,54148,53233,157595
39187,42281,41293,34929,54162,53276,157690
39175,42335,41299,34903,54187,53250,157712
39158,42285,41251,34914,54139,53268,157608
39171,42294,41269,34907,54151,53261,157641
39196,42296,41275,34944,54177,53282,157711
39214,42329,41353,34940,54202,53296,157836
39211,42237,41301,34965,54169,53268,157714
39211,42279,41268,35007,54201,53303,157765
