taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13386,14380,13697,15043,13463,16195,9904,53286,52445,11505,58629,45764
13371,14411,13720,15055,13498,16167,9896,53353,52438,11522,58631,45783
13374,14413,13707,15065,13492,16210,9885,53383,52474,11518,58655,45744
13386,14372,13719,15000,13503,16172,9896,53292,52470,11500,58645,45727
13403,14374,13691,14974,13524,16139,9900,53240,52440,11519,58640,45710
13408,14405,13774,15099,13510,16190,9895,53476,52529,11547,58784,45839
13452,14400,13807,15062,13465,16221,9939,53441,52612,11538,58792,45879
13421,14375,13813,15088,13432,16215,9936,53508,52487,11533,58759,45874
13431,14373,13801,15057,13402,16199,9947,53414,52484,11541,58710,45865
13423,14363,13775,15007,13352,16221,9913,53313,52464,11526,58666,45843
13409,14379,13785,15041,13385,16202,9915,53375,52468,11518,58667,45794
13433,14393,13776,14996,13353,16239,9906,53350,52506,11546,58639,45846
13427,14374,13760,15049,13376,16236,9942,53381,52502,11532,58623,45881
13405,14382,13751,15031,13368,16242,9914,53337,52465,11528,58621,45787
13402,14371,13743,15102,13351,16263,9898,53360,52464,11518,58673,45843
13393,14401,13766,15025,13355,16228,9907,53318,52474,11535,58572,45854
13407,14391,13753,15049,13393,16219,9919,53339,52496,11529,58630,45833
13383,14402,13763,15051,13401,16235,9904,53362,52464,11524,58624,45830
13393,14398,13726,15014,13409,16210,9945,53302,52514,11543,58594,45859
13410,14384,13746,15040,13380,16215,9919,53356,52467,11542,58602,45882
13401,14339,13727,15044,13387,16215,9915,53305,52417,11521,58591,45828
13398,14374,13716,15055,13402,16207,9907,53289,52447,11521,58618,45787
13401,14389,13732,15014,13427,16209,9919,53263,52485,11509,58635,45807
13383,14391,13720,14991,13458,16206,9906,53246,52465,11513,58650,45731
13375,14383,13701,15018,13516,16168,9927,53315,52460,11527,58637,45774
13376,14377,13691,15059,13489,16171,9882,53294,52417,11500,58623,45698
13390,14372,13739,15017,13490,16179,9896,53331,52435,11518,58702,45742
13418,14380,13782,15004,13475,16199,9893,53374,52499,11524,58711,45787
13424,14353,13762,14978,13458,16191,9915,53285,52499,11535,58673,45799
13441,14373,13784,15021,13434,16227,9884,53348,52523,11528,58750,45814
13474,14397,13786,15015,13428,16208,9932,53353,52615,11538,58751,45899
13448,14380,13788,15048,13389,16222,9913,53395,52517,11521,58732,45818
13450,14368,13800,15041,13391,16222,9916,53422,52507,11542,58680,45853
13423,14369,13776,15020,13326,16247,9898,53313,52457,11545,58627,45816
13385,14393,13751,14989,13353,16282,9912,53284,52498,11544,58660,45817
13411,14393,13783,15016,13359,16252,9908,53368,52482,11540,58649,45834
13415,14397,13769,15051,13356,16242,9921,53349,52524,11537,58625,45884
13399,14386,13775,15091,13371,16275,9916,53409,52466,11544,58664,45915
13395,14370,13726,15022,13360,16249,9919,53289,52449,11541,58621,45837
13397,14381,13751,15075,13380,16258,9901,53378,52447,11521,58651,45823
13406,14389,13731,15045,13370,16234,9927,53325,52506,11547,58593,45871
13380,14417,13728,15071,13409,16232,9924,53383,52525,11554,58686,45850
13400,14378,13730,15077,13401,16198,9931,53339,52474,11525,58597,45837
13394,14369,13714,15109,13431,16237,9900,53412,52455,11554,58710,45843
13378,14433,13687,15087,13481,16285,9908,53373,52527,11531,58762,45795
13377,14384,13721,15105,13483,16255,9908,53423,52474,11540,58747,45848
13379,14401,13721,15093,13529,16190,9897,53431,52477,11514,58735,45768
13388,14364,13747,15080,13509,16220,9926,53450,52489,11537,58721,45868
13388,14349,13760,14948,13495,16191,9910,53289,52437,11511,58632,45729
13411,14351,13781,15063,13475,16200,9914,53438,52450,11532,58734,45828
13410,14372,13789,15028,13443,16200,9921,53384,52464,11516,58711,45829
13444,14376,13792,15021,13428,16203,9920,53355,52505,11542,58708,45839
13448,14383,13806,15046,13412,16197,9943,53381,52537,11516,58713,45861
13453,14383,13822,14975,13372,16201,9929,53329,52522,11529,58695,45820
13417,14400,13796,15047,13369,16251,9938,53399,52524,11544,58700,45906
13383,14374,13777,15059,13367,16247,9932,53433,52445,11550,58644,45879
13388,14370,13771,14981,13354,16273,9917,53316,52433,11532,58625,45799
13390,14384,13764,15030,13352,16259,9903,53328,52468,11529,58618,45812
13395,14388,13762,15085,13368,16276,9896,53391,52484,11535,58706,45814
13415,14395,13748,15106,13365,16284,9909,53407,52524,11527,58703,45833
13402,14420,13745,15030,13383,16243,9918,53350,52519,11551,58641,45846
13394,14397,13748,15066,13378,16244,9917,53372,52502,11551,58640,45882
13394,14401,13711,15063,13418,16227,9918,53341,52515,11550,58694,45795
13391,14389,13736,15063,13411,16220,9913,53352,52450,11508,58650,45800
13385,14420,13715,15184,13447,16208,9922,53512,52482,11529,58690,45866
13392,14421,13721,15160,13464,16268,9914,53527,52566,11544,58755,45885
13400,14385,13723,15080,13480,16220,9909,53398,52490,11532,58714,45820
13371,14376,13706,15067,13480,16234,9888,53379,52437,11536,58699,45772
13372,14383,13707,15026,13498,16200,9911,53333,52443,11510,58657,45764
13366,14394,13720,15082,13513,16188,9903,53439,52451,11531,58697,45811
13387,14391,13717,15008,13521,16203,9929,53365,52498,11543,58706,45816
13397,14379,13797,15029,13490,16200,9918,53430,52498,11530,58746,45845
13406,14385,13789,15029,13431,16216,9922,53388,52514,11522,58713,45861
13433,14332,13805,15013,13397,16204,9899,53337,52413,11516,58674,45795
13424,14374,13794,15012,13377,16208,9897,53317,52476,11526,58659,45819
13437,14367,13785,15060,13358,16233,9912,53390,52474,11520,58705,45843
13406,14419,13769,15044,13366,16253,9919,53373,52527,11523,58702,45840
13405,14379,13780,15023,13336,16245,9928,53331,52494,11530,58605,45871
13434,14422,13779,15034,13354,16251,9918,53347,52568,11541,58671,45869
13412,14431,13771,14998,13369,16271,9925,53356,52521,11538,58695,45867
13406,14371,13780,15085,13369,16279,9916,53442,52484,11557,58682,45895
13377,14385,13763,15060,13362,16267,9908,53377,52446,11547,58640,45842
13398,14397,13733,15086,13384,16233,9957,53388,52520,11537,58629,45898
13367,14427,13722,15135,13387,16244,9937,53449,52502,11540,58637,45901
13402,14413,13747,15065,13410,16260,9923,53368,52546,11536,58700,45863
13401,14401,13733,15102,13422,16295,9921,53401,52515,11526,58749,45850
13404,14392,13728,15148,13425,16227,9912,53439,52509,11539,58687,45875
13399,14388,13719,15118,13444,16236,9894,53419,52451,11537,58698,45837
13419,14388,13724,15093,13472,16234,9938,53428,52553,11554,58691,45924
13410,14414,13725,15156,13504,16230,9922,53529,52545,11547,58789,45882
13402,14413,13722,15089,13534,16235,9912,53477,52547,11525,58798,45841
13397,14404,13746,15034,13521,16213,9949,53476,52532,11528,58750,45878
13402,14384,13768,15005,13504,16194,9966,53477,52468,11527,58724,45881
13399,14381,13817,14988,13472,16218,9962,53464,52473,11507,58733,45890
13401,14385,13819,15013,13448,16187,9968,53437,52519,11546,58671,45933
13420,14392,13844,15003,13424,16208,9904,53402,52469,11532,58691,45854
13425,14380,13821,15021,13389,16216,9947,53402,52550,11534,58687,45855
13408,14372,13813,15013,13392,16219,9933,53375,52464,11517,58685,45826
13426,14352,13819,14991,13355,16245,9917,53345,52452,11518,58705,45831
13419,14385,13788,15023,13351,16364,9936,53424,52543,11546,58811,45867
13415,14410,13809,15029,13341,16325,9949,53475,52565,11588,58744,45958
13408,14379,13778,15043,13369,16346,9935,53418,52510,11551,58750,45878
13429,14398,13780,15043,13360,16317,9954,53452,52573,11555,58717,45947
13410,14405,13792,15084,13355,16351,9934,53544,52511,11561,58728,45945
13401,14399,13762,15092,13368,16297,9943,53467,52520,11538,58726,45895
13402,14405,13753,15093,13364,16301,9928,53481,52486,11540,58728,45871
13406,14400,13764,15041,13389,16246,9967,53385,52534,11529,58688,45912
13410,14385,13719,15150,13414,16256,9941,53456,52526,11541,58722,45883
13410,14412,13734,15122,13427,16241,9964,53436,52581,11544,58683,45930
13407,14380,13743,15158,13445,16228,9916,53520,52481,11524,58749,45859
13406,14366,13724,15127,13443,16203,9919,53460,52469,11538,58664,45867
13398,14369,13714,15143,13468,16204,9915,53492,52420,11525,58677,45876
13390,14423,13716,15139,13471,16229,9920,53471,52554,11548,58742,45885
13402,14388,13721,15116,13497,16222,9941,53504,52524,11539,58726,45887
13394,14397,13726,15047,13507,16212,9953,53449,52539,11550,58685,45922
13383,14359,13733,15011,13498,16200,9899,53392,52382,11524,58667,45735
13385,14393,13792,14998,13467,16182,9934,53412,52476,11528,58664,45830
13395,14367,13822,14974,13416,16231,9910,53366,52446,11536,58686,45853
13414,14399,13819,15003,13391,16207,9935,53331,52519,11524,58683,45840
13437,14379,13824,15054,13375,16242,9907,53425,52487,11539,58726,45861
13458,14409,13828,15045,13389,16262,9940,53462,52574,11539,58762,45939
13419,14371,13766,15102,13357,16235,9928,53441,52474,11544,58679,45879
13419,14352,13796,15064,13365,16247,9914,53455,52437,11536,58660,45845
13401,14397,13767,15024,13359,16283,9914,53368,52497,11548,58697,45858
13435,14440,13763,15038,13365,16255,9971,53368,52612,11555,58677,45986
13402,14415,13769,15046,13381,16302,9945,53445,52543,11561,58720,45901
13413,14397,13741,15001,13387,16266,9977,53341,52575,11543,58664,45902
13402,14408,13752,15036,13389,16225,9897,53341,52465,11531,58652,45817
13393,14414,13748,15063,13402,16256,9977,53392,52534,11533,58687,45921
13404,14407,13738,15143,13401,16229,9936,53461,52497,11546,58666,45925
13398,14425,13700,15123,13435,16215,9941,53385,52532,11526,58684,45860
13401,14430,13714,15071,13420,16236,9914,53372,52562,11543,58677,45859
13395,14396,13708,15107,13444,16252,9928,53384,52523,11532,58646,45876
13390,14357,13709,15123,13465,16235,9877,53433,52434,11517,58687,45774
13377,14379,13675,15042,13485,16192,9905,53333,52383,11520,58650,45789
13376,14375,13719,15073,13499,16228,9901,53443,52404,11519,58695,45803
13393,14388,13746,15080,13485,16214,9948,53506,52472,11529,58700,45870
13393,14398,13769,15045,13490,16200,9941,53436,52516,11523,58693,45837
13378,14378,13772,14997,13470,16195,9924,53355,52460,11507,58690,45767
13401,14364,13801,15023,13455,16178,9905,53425,52405,11524,58701,45803
13401,14360,13853,15054,13408,16209,9876,53434,52374,11504,58705,45786
13428,14357,13847,15008,13376,16224,9880,53384,52417,11511,58706,45791
13429,14403,13816,15027,13366,16210,9977,53382,52563,11547,58662,45875
13421,14380,13833,15038,13362,16259,9909,53428,52481,11539,58700,45879
13433,14376,13787,15035,13360,16273,9911,53377,52514,11533,58694,45852
13413,14382,13760,15025,13348,16288,9937,53385,52494,11534,58647,45890
13393,14362,13758,15042,13355,16286,9922,53366,52465,11533,58663,45802
13402,14387,13756,15080,13354,16311,9899,53409,52477,11531,58713,45825
13423,14402,13716,15005,13361,16252,9955,53293,52567,11560,58609,45870
13387,14462,13737,15047,13381,16275,9953,53369,52583,11549,58684,45928
13386,14397,13744,15108,13384,16258,9935,53426,52502,11543,58647,45873
13393,14374,13718,15071,13369,16228,9873,53334,52429,11527,58595,45780
13384,14402,13715,15070,13421,16254,9926,53392,52480,11540,58695,45847
13372,14400,13698,15111,13435,16231,9900,53397,52454,11545,58651,45757
13397,14375,13716,15075,13431,16207,9925,53376,52449,11533,58627,45833
13380,14422,13715,15108,13465,16197,9891,53426,52516,11549,58665,45808
13379,14373,13709,15071,13475,16191,9888,53405,52417,11543,58654,45800
13378,14377,13710,15065,13499,16207,9859,53417,52386,11520,58672,45716
13360,14355,13720,15056,13500,16166,9867,53385,52385,11531,58630,45741
13375,14374,13741,15050,13481,16198,9868,53393,52399,11511,58668,45751
13384,14382,13771,14978,13476,16206,9916,53326,52459,11515,58700,45747
13401,14385,13781,14992,13453,16233,9909,53362,52507,11544,58736,45823
13448,14382,13792,15040,13420,16218,9912,53382,52558,11528,58754,45839
13451,14365,13820,15054,13396,16187,9890,53380,52472,11526,58719,45799
13444,14358,13787,14994,13356,16204,9898,53294,52474,11549,58662,45811
13391,14368,13778,15012,13368,16235,9912,53363,52439,11543,58612,45835
13407,14382,13782,15030,13363,16224,9947,53345,52536,11538,58598,45900
13393,14397,13777,15063,13377,16231,9954,53428,52503,11536,58637,45920
13408,14410,13766,15025,13392,16235,9942,53336,52566,11533,58652,45911
13403,14386,13764,15061,13406,16217,9906,53394,52480,11529,58653,45838
13410,14394,13745,15026,13390,16207,9933,53336,52499,11541,58619,45869
13406,14399,13767,15058,13392,16248,9922,53371,52506,11530,58663,45875
13394,14406,13738,15021,13407,16207,9908,53289,52483,11509,58630,45792
13402,14406,13746,15096,13397,16207,9950,53392,52529,11543,58614,45883
13398,14400,13728,15021,13386,16224,9888,53253,52491,11531,58587,45796
13395,14374,13734,15107,13415,16194,9906,53444,52441,11544,58619,45843
13391,14376,13752,15067,13399,16238,9915,53375,52443,11535,58642,45856
13375,14393,13731,15096,13464,16249,9930,53432,52476,11531,58723,45854
13390,14400,13715,15118,13477,16187,9950,53436,52516,11544,58671,45906
13395,14383,13723,15069,13482,16245,9920,53387,52473,11511,58708,45818
13404,14414,13738,15060,13521,16226,9917,53425,52537,11531,58761,45828
13385,14375,13728,15011,13525,16199,9903,53366,52449,11526,58725,45776
13385,14369,13749,15009,13500,16184,9890,53386,52409,11519,58671,45750
13416,14381,13799,15030,13456,16175,9881,53386,52455,11516,58715,45786
13420,14387,13767,14985,13409,16198,9912,53309,52496,11523,58676,45802
13450,14358,13807,15044,13406,16178,9940,53389,52518,11528,58700,45883
13430,14363,13784,14986,13371,16213,9912,53315,52454,11545,58629,45853
13445,14387,13769,15064,13380,16257,9912,53391,52532,11517,58737,45802
13419,14359,13758,15007,13363,16188,9912,53277,52450,11508,58604,45771
13389,14386,13753,15054,13381,16233,9898,53348,52457,11522,58644,45785
13407,14391,13721,14996,13395,16215,9897,53257,52468,11538,58598,45779
13395,14387,13744,14999,13405,16235,9930,53314,52491,11518,58638,45809
13396,14370,13742,15062,13393,16223,9927,53347,52444,11528,58590,45840
13379,14402,13747,15058,13384,16227,9882,53341,52443,11514,58596,45785
13399,14384,13735,15065,13402,16196,9924,53373,52469,11526,58589,45815
13380,14389,13737,15051,13394,16209,9893,53322,52419,11502,58607,45742
13390,14384,13731,15011,13379,16207,9903,53258,52426,11506,58539,45747
13390,14397,13721,15066,13405,16229,9916,53350,52489,11541,58633,45831
13399,14355,13713,15047,13388,16246,9902,53300,52426,11521,58615,45761
13366,14380,13713,15070,13418,16201,9892,53330,52387,11523,58586,45778
13371,14410,13712,15016,13470,16218,9910,53313,52448,11526,58661,45763
13369,14391,13729,15088,13492,16225,9889,53433,52430,11525,58708,45808
13391,14375,13710,15043,13511,16194,9933,53349,52475,11515,58685,45834
13377,14404,13740,15071,13551,16188,9925,53452,52516,11539,58719,45853
13392,14403,13711,15039,13501,16204,9922,53374,52526,11543,58710,45844
13397,14387,13763,14992,13497,16201,9935,53368,52499,11510,58724,45818
13393,14338,13791,14986,13463,16188,9896,53328,52424,11505,58694,45753
13435,14374,13814,15032,13436,16189,9888,53393,52498,11532,58723,45806
13429,14400,13811,15026,13390,16203,9922,53356,52544,11534,58677,45879
13451,14412,13795,15060,13391,16239,9946,53407,52601,11539,58773,45906
13426,14384,13757,15037,13349,16257,9946,53321,52532,11531,58679,45863
13403,14340,13781,15056,13371,16251,9916,53366,52436,11521,58651,45836
13391,14368,13742,15045,13348,16276,9920,53333,52468,11543,58634,45863
13381,14361,13744,15002,13358,16233,9876,53272,52379,11532,58558,45757
13370,14371,13741,15060,13358,16288,9919,53354,52415,11509,58618,45786
13392,14440,13715,15039,13364,16253,9923,53296,52540,11543,58641,45896
13391,14393,13708,15033,13359,16257,9894,53261,52454,11522,58631,45730
13386,14368,13721,15075,13372,16234,9878,53355,52375,11534,58558,45810
13392,14376,13738,15037,13381,16226,9879,53303,52424,11524,58596,45747
13375,14381,13748,15070,13395,16200,9879,53328,52408,11514,58617,45766
13381,14379,13715,15080,13408,16222,9900,53329,52431,11530,58627,45794
13380,14374,13725,15025,13414,16241,9904,53318,52457,11518,58662,45772
13390,14377,13715,15028,13444,16217,9904,53322,52437,11498,58638,45734
13391,14404,13711,15057,13488,16240,9890,53384,52453,11520,58752,45787
13370,14369,13712,15061,13520,16175,9899,53406,52403,11528,58629,45808
13380,14413,13703,15043,13508,16220,9878,53397,52468,11517,58744,45746
13389,14380,13723,15003,13517,16192,9928,53359,52485,11533,58636,45821
13393,14378,13788,15002,13481,16197,9937,53400,52511,11535,58700,45859
13416,14383,13786,15042,13456,16241,9932,53412,52521,11527,58747,45837
13414,14383,13798,15023,13439,16208,9888,53419,52466,11537,58717,45776
13403,14369,13771,15017,13379,16199,9920,53335,52437,11536,58628,45839
13415,14348,13818,15049,13376,16209,9862,53401,52419,11511,58659,45761
13454,14372,13806,14986,13353,16262,9899,53307,52527,11521,58729,45772
13423,14375,13783,15010,13355,16288,9923,53379,52466,11529,58682,45844
13410,14404,13763,15080,13333,16273,9935,53375,52528,11545,58632,45936
13379,14375,13741,15018,13346,16239,9894,53309,52368,11529,58539,45796
13371,14395,13726,15043,13379,16224,9891,53280,52410,11509,58603,45724
13397,14405,13726,15082,13388,16254,9934,53369,52510,11542,58644,45850
13394,14374,13725,15016,13383,16231,9900,53287,52439,11516,58607,45787
13378,14396,13722,15056,13417,16207,9903,53343,52444,11525,58644,45777
13387,14364,13699,15058,13408,16230,9929,53301,52476,11548,58662,45830
13392,14396,13725,15109,13429,16187,9930,53406,52456,11536,58644,45807
13375,14393,13714,15090,13453,16215,9907,53408,52440,11528,58660,45795
13382,14400,13718,15077,13481,16230,9928,53434,52511,11576,58682,45891
13389,14398,13703,15051,13483,16223,9902,53338,52486,11540,58684,45794
13380,14371,13713,15008,13502,16228,9929,53342,52486,11534,58689,45820
13382,14409,13730,15013,13539,16202,9916,53369,52505,11548,58738,45791
13392,14401,13743,14993,13527,16247,9925,53448,52494,11523,58750,45834
13391,14358,13758,15032,13510,16203,9958,53466,52452,11510,58725,45827
13392,14371,13801,14986,13479,16191,9956,53431,52474,11515,58689,45857
13437,14393,13817,15053,13482,16202,9940,53491,52537,11513,58768,45867
13413,14352,13825,15045,13429,16179,9907,53408,52456,11523,58687,45812
13429,14383,13813,15019,13402,16200,9875,53349,52450,11517,58712,45770
13441,14353,13821,15044,13387,16196,9906,53396,52463,11538,58682,45873
13397,14397,13811,15042,13372,16205,9914,53394,52447,11532,58646,45830
13406,14358,13784,15047,13355,16256,9920,53366,52442,11514,58675,45803
13404,14405,13777,15033,13359,16236,9938,53324,52510,11524,58668,45852
13409,14365,13751,15045,13351,16268,9907,53357,52474,11532,58640,45852
13405,14398,13727,15076,13386,16233,9919,53361,52500,11537,58638,45824
13406,14387,13748,15044,13374,16209,9890,53330,52437,11530,58555,45832
13410,14377,13723,15028,13367,16208,9904,53277,52460,11523,58555,45818
13369,14365,13720,15103,13393,16209,9914,53342,52396,11507,58593,45789
13382,14399,13698,15024,13396,16203,9904,53261,52469,11527,58577,45762
13406,14408,13727,15063,13414,16239,9928,53334,52525,11511,58697,45796
13371,14374,13699,15081,13457,16217,9895,53353,52404,11495,58629,45755
13389,14366,13699,15121,13477,16235,9905,53436,52440,11521,58705,45824
13381,14400,13672,15082,13503,16194,9901,53389,52466,11532,58634,45818
13373,14397,13712,15069,13530,16209,9940,53463,52472,11517,58716,45800
13375,14379,13741,15022,13518,16188,10054,53499,52523,11528,58675,45984
13380,14399,13751,15032,13513,16239,9982,53511,52472,11525,58735,45862
13388,14384,13764,15013,13512,16202,9949,53457,52477,11510,58719,45793
13389,14386,13768,14979,13482,16179,9914,53369,52439,11503,58667,45756
13392,14358,13788,15003,13473,16184,9920,53389,52429,11517,58674,45826
13403,14352,13805,15010,13434,16197,9915,53385,52436,11501,58669,45767
13407,14370,13826,15005,13423,16186,9918,53345,52457,11506,58679,45800
13416,14372,13819,15032,13381,16210,9926,53375,52465,11515,58668,45819
13407,14353,13809,15042,13351,16232,9931,53348,52435,11510,58637,45803
13422,14345,13792,14977,13352,16246,9894,53336,52401,11523,58629,45807
13398,14346,13748,14988,13328,16277,9903,53261,52399,11526,58607,45786
13394,14392,13744,15093,13338,16275,9912,53354,52462,11516,58638,45822
13400,14387,13743,15067,13337,16286,9921,53383,52482,11527,58640,45843
13376,14409,13747,15108,13348,16331,9944,53450,52500,11515,58696,45821
13371,14388,13718,15118,13355,16279,9892,53396,52425,11524,58658,45795
13384,14419,13717,15111,13360,16267,9893,53378,52455,11516,58641,45784
13383,14378,13722,15143,13403,16230,9908,53415,52449,11533,58663,45826
13369,14405,13709,15186,13424,16226,9882,53500,52400,11510,58663,45810
13401,14401,13688,15117,13468,16199,9916,53387,52491,11523,58673,45809
13393,14374,13723,15062,13485,16219,9939,53435,52507,11545,58692,45852
13374,14399,13695,15083,13521,16238,9935,53469,52512,11532,58721,45849
13369,14413,13721,15064,13527,16196,9929,53505,52457,11536,58725,45831
13389,14357,13735,15071,13485,16206,9976,53507,52427,11515,58665,45900
13376,14384,13775,15075,13494,16211,9978,53567,52433,11515,58705,45875
13400,14373,13779,14996,13485,16218,9981,53450,52450,11516,58664,45896
13394,14405,13793,15025,13468,16219,10004,53473,52507,11518,58755,45935
13418,14380,13804,14983,13454,16186,9932,53369,52501,11514,58645,45820
13395,14383,13796,15025,13427,16200,9917,53402,52447,11513,58689,45760
13415,14375,13822,14975,13393,16179,9914,53333,52444,11523,58660,45791
13434,14355,13818,15009,13366,16220,9881,53325,52437,11530,58664,45795
13452,14386,13795,15012,13352,16265,9941,53346,52538,11540,58719,45834
13419,14401,13782,15067,13349,16248,9936,53408,52519,11529,58681,45854
13402,14359,13758,14963,13341,16263,9912,53254,52425,11516,58634,45750
13394,14377,13738,15027,13349,16281,9893,53302,52453,11535,58633,45788
13388,14360,13732,15033,13350,16254,9944,53273,52465,11518,58591,45785
13386,14362,13717,15050,13376,16242,9895,53305,52391,11523,58625,45774
13365,14366,13716,15053,13367,16244,9874,53264,52383,11521,58577,45732
13388,14375,13724,15025,13394,16241,9903,53294,52443,11514,58624,45733
13364,14411,13722,15103,13409,16220,9900,53379,52439,11524,58632,45773
13357,14435,13697,15095,13428,16205,9870,53345,52429,11525,58629,45775
13364,14388,13689,15048,13462,16175,9873,53324,52400,11530,58585,45750
13360,14368,13698,15050,13489,16213,9895,53360,52410,11517,58673,45737
13359,14402,13708,15013,13531,16163,9907,53346,52468,11522,58642,45750
13382,14403,13738,15051,13524,16210,9945,53418,52534,11521,58706,45863
13402,14378,13743,14999,13516,16245,9962,53375,52565,11504,58762,45841
13393,14384,13760,15027,13514,16190,9991,53460,52483,11515,58708,45876
13409,14370,13776,14991,13508,16181,9951,53418,52495,11485,58720,45815
13413,14374,13791,14988,13468,16194,9949,53400,52499,11515,58651,45846
13406,14391,13801,15043,13462,16219,9933,53460,52513,11505,58717,45838
13444,14363,13811,14964,13441,16197,9876,53311,52502,11515,58722,45746
13443,14361,13834,14984,13377,16233,9937,53339,52546,11539,58705,45856
13449,14372,13794,15018,13365,16247,9915,53362,52499,11541,58759,45824
13433,14396,13793,15040,13328,16232,9934,53399,52456,11515,58618,45830
13420,14377,13788,15071,13337,16282,9899,53377,52465,11515,58673,45868
13408,14407,13763,14981,13341,16257,9924,53279,52519,11541,58604,45808
13403,14409,13731,15056,13373,16295,9924,53369,52486,11532,58712,45855
13404,14382,13728,15036,13368,16252,9885,53326,52442,11527,58591,45782
13395,14371,13723,15044,13390,16277,9883,53348,52414,11516,58645,45813
13379,14370,13720,15058,13388,16254,9918,53355,52411,11506,58636,45782
13391,14389,13730,15058,13396,16251,9902,53353,52435,11526,58686,45777
13375,14395,13707,15087,13407,16227,9933,53373,52478,11532,58648,45839
13383,14411,13706,15136,13437,16258,9923,53442,52552,11565,58711,45867
13395,14414,13715,15103,13435,16264,9927,53400,52527,11531,58714,45889
13370,14409,13709,15127,13463,16198,9919,53446,52462,11519,58651,45837
13377,14413,13690,15057,13489,16219,9882,53360,52498,11519,58660,45760
13383,14410,13705,15089,13519,16230,9915,53434,52532,11532,58747,45800
13367,14367,13705,15077,13537,16180,9958,53455,52465,11530,58687,45859
13390,14413,13716,15067,13527,16250,9932,53446,52560,11538,58769,45863
13404,14400,13759,15049,13522,16217,9939,53439,52545,11527,58764,45842
13416,14390,13768,14980,13477,16256,9942,53369,52550,11523,58790,45831
13414,14371,13791,15018,13474,16194,9945,53395,52508,11514,58690,45866
13417,14394,13824,15050,13429,16229,9921,53463,52516,11532,58780,45841
13433,14417,13823,15035,13379,16222,9923,53393,52548,11536,58712,45852
13460,14361,13800,15000,13378,16229,9929,53345,52513,11523,58695,45851
13439,14413,13774,14954,13353,16261,9945,53297,52527,11530,58690,45824
13408,14368,13765,15051,13336,16274,9904,53377,52409,11536,58627,45831
13400,14381,13771,15044,13348,16301,9888,53356,52452,11518,58661,45786
13377,14365,13734,15069,13355,16292,9924,53389,52468,11541,58635,45857
13368,14386,13731,14993,13326,16289,9909,53263,52435,11518,58614,45769
13386,14386,13715,15048,13363,16301,9911,53341,52478,11525,58638,45797
13386,14400,13701,15063,13351,16291,9914,53303,52489,11526,58625,45752
13370,14383,13745,15077,13367,16267,9890,53364,52405,11517,58635,45798
13371,14386,13724,15051,13407,16229,9915,53350,52412,11530,58656,45785
13370,14434,13741,15082,13410,16245,9912,53378,52498,11533,58720,45844
13371,14405,13701,15134,13444,16200,9896,53427,52452,11528,58665,45781
13361,14440,13709,15154,13452,16241,9932,53451,52548,11533,58727,45848
13385,14431,13712,15048,13513,16238,9918,53388,52558,11529,58743,45777
13357,14421,13701,15096,13520,16222,9893,53445,52523,11536,58723,45783
13373,14410,13727,15080,13541,16182,9917,53467,52500,11556,58667,45882
13384,14417,13727,15094,13542,16196,9958,53518,52531,11512,58749,45866
13418,14406,13743,15031,13526,16205,10017,53436,52626,11505,58759,45924
13414,14369,13807,15021,13494,16206,9980,53467,52540,11515,58723,45880
13436,14364,13817,14974,13482,16230,9978,53407,52579,11511,58768,45862
13441,14371,13842,15012,13439,16214,9926,53427,52533,11521,58756,45861
13433,14383,13806,15047,13379,16236,9893,53418,52462,11524,58707,45821
13464,14339,13795,14995,13342,16296,9875,53351,52453,11528,58744,45782
13439,14376,13777,15062,13370,16257,9901,53405,52461,11523,58716,45789
13442,14372,13768,15050,13361,16277,9895,53394,52492,11547,58708,45828
13413,14406,13759,15078,13370,16262,9946,53419,52529,11545,58677,45889
13409,14358,13774,15083,13347,16269,9898,53399,52428,11529,58665,45797
13394,14376,13733,15023,13356,16239,9920,53279,52461,11532,58594,45793
13388,14372,13741,15088,13360,16260,9896,53367,52416,11533,58598,45842
13370,14400,13720,15030,13386,16233,9916,53276,52436,11518,58624,45760
13393,14398,13741,15078,13376,16242,9923,53370,52515,11532,58664,45863
13381,14442,13697,15084,13381,16225,9920,53316,52526,11525,58610,45837
13364,14386,13736,15100,13417,16216,9955,53413,52420,11524,58642,45856
13368,14385,13706,15071,13408,16222,9875,53310,52402,11523,58614,45724
13349,14426,13697,15072,13447,16201,9919,53322,52472,11524,58646,45787
13386,14422,13717,15094,13474,16232,9923,53418,52523,11528,58729,45834
13362,14440,13697,15111,13539,16218,9916,53431,52535,11539,58748,45837
13383,14453,13709,15053,13523,16229,9927,53411,52588,11542,58736,45852
13369,14420,13720,15088,13518,16215,9919,53481,52534,11546,58694,45821
13385,14384,13728,15074,13555,16177,9899,53473,52482,11531,58718,45807
13401,14385,13768,15046,13547,16186,9924,53454,52550,11518,58775,45793
13444,14407,13791,15040,13482,16213,10006,53448,52652,11525,58767,45940
13418,14359,13803,15016,13453,16214,9983,53430,52547,11524,58736,45871
13451,14365,13810,15033,13433,16200,9912,53385,52544,11508,58714,45862
13464,14349,13795,15003,13395,16237,9906,53339,52510,11514,58737,45782
