taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
38434,42308,41400,34821,54082,53164,156963
38379,42293,41361,34789,54012,53122,156822
38456,42327,41298,34801,54006,53168,156882
38411,42320,41205,34851,54026,53130,156787
38435,42285,41225,34939,54046,53152,156884
38440,42249,41192,35062,54080,53171,156943
38406,42204,41162,35078,54003,53181,156850
38485,42162,41152,35197,54129,53165,156996
38550,42100,41130,35242,54131,53180,157022
38568,42102,41113,35230,54133,53159,157013
38650,42064,41100,35291,54147,53228,157105
38763,42049,41125,35265,54197,53199,157202
38822,42130,41163,35256,54269,53266,157371
38768,42103,41115,35151,54197,53162,157137
38846,42053,41169,35031,54106,53129,157099
38903,42123,41125,34952,54119,53134,157103
39007,42177,41250,34915,54249,53134,157349
39093,42138,41215,34832,54172,53172,157278
39067,42093,41306,34724,54032,53199,157190
39046,42063,41331,34710,54049,53175,157150
38959,42064,41382,34714,54029,53169,157119
38879,42049,41431,34612,53976,53121,156971
38862,42130,41510,34677,54050,53234,157179
38746,42209,41646,34754,54138,53287,157355
38595,42193,41614,34686,54027,53241,157088
38538,42223,41510,34693,54025,53155,156964
38519,42255,41422,34685,54007,53153,156881
38456,42272,41400,34742,54032,53157,156870
38499,42294,41330,34778,54053,53172,156901
38437,42342,41272,34953,54152,53179,157004
38432,42372,41230,34919,54073,53194,156953
38419,42250,41208,34931,54025,53161,156808
38505,42304,41206,34965,54059,53208,156980
38387,42244,41137,35052,54010,53228,156820
38414,42276,41180,35107,54072,53247,156977
38455,42253,41141,35179,54129,53215,157028
38498,42205,41231,35213,54136,53286,157147
38502,42199,41176,35175,54155,53199,157052
38594,42124,41141,35205,54127,53194,157064
38688,42082,41132,35173,54148,53154,157075
38803,42132,41145,35166,54191,53217,157246
38820,42087,41170,35084,54201,53197,157161
38890,42125,41208,35004,54147,53193,157227
38939,42056,41168,34893,54040,53145,157056
38960,42066,41194,34862,54045,53166,157082
38968,42065,41224,34761,54034,53106,157018
38979,42142,41262,34797,54052,53196,157180
38943,42155,41376,34780,54093,53217,157254
38937,42146,41369,34731,54077,53224,157183
38841,42053,41394,34655,53958,53140,156943
38759,42122,41466,34607,54003,53140,156954
38621,42099,41478,34608,53969,53078,156806
38600,42129,41490,34632,53930,53133,156851
38502,42142,41430,34724,53981,53106,156798
38492,42200,41384,34727,54014,53098,156803
38450,42269,41401,34769,54040,53139,156889
38445,42262,41317,34791,54018,53103,156815
38363,42178,41202,34794,53918,53062,156537
38425,42309,41271,34819,54036,53147,156824
38400,42187,41232,34887,53990,53146,156706
38416,42281,41154,34919,54001,53132,156770
38370,42217,41165,34956,53972,53114,156708
38379,42170,41144,35043,53958,53179,156736
38431,42183,41121,35164,54064,53168,156899
38439,42185,41118,35195,54089,53184,156937
38451,42146,41149,35201,54065,53197,156947
38597,42135,41140,35194,54106,53221,157066
38619,42188,41161,35130,54173,53191,157098
38656,42150,41133,35141,54167,53177,157080
38761,42055,41128,35032,54044,53120,156976
38880,42129,41144,34974,54100,53185,157127
38917,42084,41194,34902,54008,53222,157097
38952,42127,41278,34842,54083,53214,157199
38993,42082,41218,34697,54003,53110,156990
38950,42083,41264,34707,53973,53155,157004
38999,42095,41341,34667,54007,53175,157102
38929,42087,41442,34655,53989,53181,157113
38911,42065,41428,34649,54041,53147,157053
38802,42088,41491,34665,54012,53146,157046
38593,42054,41461,34612,53931,53096,156720
38625,42194,41496,34650,54072,53098,156965
38511,42125,41440,34711,54024,53059,156787
38507,42246,41384,34767,54151,53068,156904
38457,42245,41385,34791,54080,53068,156878
38395,42281,41284,34803,54015,53078,156763
38403,42245,41247,34784,53984,53085,156679
38426,42214,41205,34851,53984,53106,156696
38398,42132,41156,34800,53867,53065,156486
38447,42185,41170,34884,53952,53111,156686
38362,42148,41105,34921,53867,53132,156536
38395,42160,41114,34965,53907,53152,156634
38415,42146,41062,35034,53931,53151,156657
38396,42140,41095,35090,53949,53167,156721
38362,42069,41057,35121,53938,53103,156609
38478,42066,41074,35175,53989,53150,156793
38511,42069,41094,35202,54090,53121,156876
38592,42034,41070,35145,54069,53097,156841
38727,42104,41146,35106,54136,53178,157083
38772,42087,41151,35066,54082,53203,157076
38852,42099,41127,35020,54104,53149,157098
38900,42145,41139,34981,54110,53210,157165
38913,42124,41200,34912,54121,53196,157149
38945,42093,41205,34768,54039,53140,157011
38892,41993,41170,34715,53899,53111,156770
38884,42053,41244,34705,53970,53113,156886
38832,42055,41330,34700,53975,53074,156917
38750,42102,41334,34632,53960,53078,156818
38681,42103,41315,34681,53983,53064,156780
38664,42105,41359,34724,53990,53074,156852
38580,42099,41350,34663,53980,53014,156692
38482,42237,41296,34799,54094,53071,156814
38484,42160,41241,34769,53989,53025,156654
38482,42212,41224,34764,54014,53046,156682
38440,42188,41207,34840,54018,53040,156675
38465,42150,41194,34911,54040,53049,156720
38463,42082,41126,34829,53864,53032,156500
38430,42160,41160,34869,53954,53071,156619
38443,42100,41118,34903,53905,53080,156564
38425,42165,41123,35021,54008,53124,156734
38440,42180,41127,35053,54019,53141,156800
