taxels_left_up,taxels_left_down,taxels_right_up,taxels_right_down,taxels_up_left,taxels_up_right,taxels_down_left,taxels_down_right,taxels_left_pressure,taxels_right_pressure,taxels_up_pressure,taxels_down_pressure
13401,14417,13742,15039,13528,16197,10039,53519,52580,11533,58733,45994
13393,14398,13743,15031,13505,16190,10088,53501,52575,11536,58683,46045
13413,14411,13756,15034,13509,16204,10095,53506,52627,11514,58700,46029
13411,14393,13748,15018,13495,16201,10116,53492,52642,11523,58717,46050
13403,14393,13776,15001,13472,16201,10135,53442,52620,11510,58676,46079
13402,14359,13768,14996,13467,16200,10062,53417,52531,11493,58687,45922
13393,14392,13806,15008,13468,16194,10034,53418,52549,11499,58690,45902
13407,14375,13856,15004,13436,16225,10028,53484,52518,11512,58700,45943
13412,14367,13852,15008,13426,16236,9959,53444,52500,11516,58721,45913
13421,14383,13883,15024,13386,16216,9932,53450,52503,11523,58657,45938
13416,14396,13875,15032,13387,16211,9920,53441,52545,11529,58667,45932
13415,14414,13873,15011,13360,16252,9886,53439,52528,11551,58718,45880
13412,14386,13834,15015,13346,16283,9887,53407,52494,11550,58669,45895
13422,14368,13842,14980,13362,16264,9851,53375,52390,11530,58677,45763
13412,14367,13788,15015,13339,16324,9891,53410,52471,11560,58662,45863
13398,14372,13761,15050,13354,16293,9887,53439,52452,11566,58648,45832
13376,14419,13708,15131,13364,16250,9923,53439,52496,11555,58634,45860
13375,14398,13698,15168,13380,16291,9904,53486,52457,11542,58672,45874
13400,14422,13683,15161,13392,16212,9879,53409,52479,11553,58600,45839
13386,14414,13695,15140,13379,16255,9937,53417,52508,11525,58627,45837
13386,14391,13690,15153,13416,16182,9944,53437,52485,11538,58576,45903
13382,14399,13651,15103,13457,16173,9949,53356,52503,11532,58596,45836
13372,14414,13675,15159,13445,16221,9950,53496,52509,11558,58639,45929
13364,14401,13687,15068,13464,16164,9948,53375,52448,11523,58589,45843
13369,14379,13658,15096,13496,16167,9992,53406,52477,11506,58604,45835
13367,14396,13683,14983,13512,16177,10025,53339,52522,11517,58636,45865
13388,14366,13723,15028,13499,16200,10030,53425,52510,11500,58669,45907
13392,14355,13744,14987,13486,16218,10030,53402,52478,11503,58629,45893
13404,14434,13750,15010,13492,16231,10078,53482,52623,11519,58734,46000
13409,14381,13775,15041,13498,16192,10071,53469,52545,11508,58690,45998
13410,14390,13805,15068,13484,16213,9991,53527,52531,11510,58754,45946
13418,14365,13821,15032,13463,16193,10001,53460,52519,11507,58694,45930
13429,14372,13819,14958,13434,16208,9991,53378,52551,11514,58659,45916
13429,14395,13828,15009,13416,16220,9962,53391,52538,11514,58709,45891
13426,14396,13866,15021,13384,16220,9879,53391,52513,11518,58750,45805
13419,14339,13863,14940,13362,16246,9858,53333,52390,11515,58674,45790
13416,14359,13864,15032,13346,16255,9837,53440,52418,11554,58688,45795
13413,14357,13859,15049,13351,16190,9851,53440,52383,11546,58604,45809
13425,14391,13840,15004,13365,16271,9871,53391,52514,11541,58694,45879
13416,14365,13808,14975,13351,16282,9875,53341,52475,11539,58667,45796
13421,14373,13794,15078,13350,16278,9899,53478,52479,11551,58678,45893
13402,14361,13766,15030,13356,16261,9909,53378,52449,11525,58644,45798
13365,14394,13711,15095,13364,16258,9930,53375,52456,11520,58602,45803
13392,14410,13729,15062,13377,16257,9905,53370,52455,11529,58640,45817
13382,14380,13717,15073,13381,16232,9906,53307,52477,11518,58610,45800
13397,14432,13670,15056,13412,16179,9936,53256,52520,11532,58629,45793
13385,14398,13711,15058,13425,16231,9916,53313,52512,11520,58629,45812
13378,14384,13694,15062,13451,16209,9918,53319,52463,11505,58649,45767
13374,14372,13704,15064,13487,16195,9877,53323,52431,11528,58651,45776
13380,14400,13678,15001,13489,16172,9879,53223,52471,11507,58638,45643
13375,14385,13726,15026,13518,16173,9941,53355,52518,11540,58634,45842
13389,14435,13701,15055,13551,16169,9957,53366,52626,11529,58737,45839
13395,14383,13750,15056,13503,16221,9967,53444,52550,11520,58740,45887
13388,14385,13748,15018,13494,16187,9962,53379,52536,11490,58706,45801
13403,14376,13737,15033,13492,16233,9948,53411,52541,11508,58702,45823
13397,14340,13763,14997,13509,16152,9974,53367,52512,11522,58642,45818
13417,14376,13811,14971,13459,16197,9941,53339,52548,11524,58695,45843
13446,14401,13796,15032,13418,16190,9942,53352,52572,11511,58662,45825
13443,14390,13810,15018,13388,16229,9931,53374,52549,11524,58650,45886
13454,14388,13825,15032,13386,16261,9877,53418,52476,11525,58784,45766
13449,14344,13805,15062,13353,16233,9847,53411,52426,11523,58675,45771
13442,14332,13810,14977,13338,16220,9867,53313,52396,11541,58616,45794
13415,14369,13792,15038,13355,16217,9875,53384,52404,11545,58625,45813
13414,14374,13778,15008,13346,16239,9919,53343,52495,11534,58601,45835
13423,14393,13789,15059,13358,16284,9919,53423,52501,11534,58719,45876
13395,14377,13753,15011,13341,16275,9920,53308,52447,11530,58628,45841
13394,14389,13739,15076,13351,16294,9885,53373,52424,11531,58681,45809
13387,14388,13770,15054,13350,16294,9912,53365,52505,11531,58648,45889
13389,14409,13722,15062,13358,16275,9956,53349,52506,11551,58624,45933
13395,14415,13709,15077,13390,16219,9920,53311,52525,11534,58607,45856
13393,14391,13718,15069,13395,16203,9923,53315,52508,11532,58616,45823
13374,14403,13670,15093,13428,16192,9900,53294,52449,11521,58636,45689
13372,14376,13714,15055,13477,16218,9923,53362,52490,11516,58669,45785
13371,14401,13708,15058,13501,16155,9921,53373,52467,11523,58644,45782
13379,14404,13689,15016,13509,16192,9932,53321,52524,11507,58660,45770
13374,14373,13701,15073,13516,16171,9959,53417,52481,11521,58637,45848
13381,14405,13743,15060,13501,16176,9970,53467,52522,11531,58716,45871
13382,14391,13743,14972,13488,16189,9967,53336,52508,11521,58636,45873
13393,14383,13756,15004,13466,16193,9953,53367,52468,11504,58670,45855
13409,14335,13798,15039,13451,16196,9946,53443,52445,11519,58642,45855
13433,14375,13839,15019,13436,16198,9928,53415,52542,11525,58701,45846
13470,14404,13844,14976,13407,16179,9934,53368,52604,11522,58669,45904
13480,14353,13856,14995,13388,16210,9900,53388,52536,11509,58726,45817
13475,14362,13863,14964,13383,16238,9839,53350,52467,11526,58737,45764
13455,14338,13847,15045,13345,16263,9833,53446,52433,11543,58712,45812
13458,14353,13844,15026,13347,16273,9847,53430,52467,11559,58696,45846
13450,14367,13797,15012,13355,16274,9872,53370,52487,11551,58731,45811
13440,14366,13806,15012,13346,16282,9851,53395,52494,11575,58705,45831
13411,14390,13776,15091,13368,16304,9881,53468,52507,11578,58742,45843
13410,14371,13788,15060,13353,16346,9869,53461,52456,11578,58716,45891
13385,14388,13736,15112,13347,16317,9853,53439,52467,11589,58697,45849
13403,14404,13737,15063,13368,16290,9915,53399,52505,11571,58663,45884
13403,14410,13733,15051,13367,16293,9936,53367,52549,11526,58650,45900
13398,14445,13711,15054,13385,16228,9912,53320,52519,11553,58646,45812
13382,14435,13721,15079,13391,16232,9940,53401,52527,11557,58624,45882
13367,14423,13730,15067,13418,16237,9892,53361,52465,11528,58655,45824
13355,14419,13713,15095,13412,16242,9890,53387,52455,11529,58666,45774
13382,14436,13713,15043,13411,16179,9889,53297,52476,11546,58572,45800
13366,14436,13713,15059,13451,16203,9898,53357,52493,11552,58635,45817
13371,14471,13704,15046,13503,16172,9931,53327,52609,11544,58680,45812
13386,14389,13718,15074,13521,16190,9923,53398,52549,11526,58704,45820
13392,14389,13719,14977,13537,16195,9932,53312,52532,11520,58735,45783
13406,14398,13765,15002,13501,16204,9935,53374,52543,11498,58750,45779
13432,14418,13778,15024,13498,16209,9957,53427,52584,11532,58773,45893
13422,14389,13811,15002,13446,16177,9932,53397,52547,11532,58680,45844
13429,14398,13841,15020,13431,16206,9939,53408,52550,11509,58731,45879
13432,14368,13842,15026,13416,16191,9867,53366,52480,11529,58690,45783
13430,14385,13838,15007,13393,16194,9891,53382,52472,11549,58672,45826
13426,14381,13825,15038,13374,16236,9904,53417,52456,11510,58704,45820
13446,14365,13803,15062,13350,16241,9912,53398,52489,11514,58680,45848
13433,14394,13809,15074,13368,16267,9930,53459,52543,11540,58705,45939
13406,14381,13755,15031,13379,16236,9935,53381,52484,11545,58653,45853
13402,14409,13789,15018,13378,16266,9944,53401,52534,11553,58693,45876
13405,14388,13748,15069,13377,16243,9951,53391,52512,11527,58621,45910
13402,14433,13742,15070,13358,16272,9909,53405,52519,11563,58673,45887
13380,14384,13714,15056,13376,16266,9935,53344,52486,11540,58655,45858
13403,14408,13724,15053,13393,16269,9924,53339,52544,11543,58682,45820
13393,14417,13722,15081,13408,16236,9965,53389,52558,11536,58665,45891
13411,14411,13723,15115,13418,16221,9924,53387,52525,11526,58686,45906
13381,14371,13721,15096,13436,16207,9890,53386,52429,11525,58662,45793
13371,14399,13696,15065,13453,16211,9934,53321,52484,11508,58655,45833
13364,14367,13693,15033,13495,16182,9887,53288,52423,11522,58622,45727
13364,14413,13680,15028,13502,16204,9910,53298,52520,11534,58668,45807
13362,14407,13684,14992,13509,16151,9930,53235,52498,11565,58605,45804
13386,14360,13712,14956,13532,16165,9906,53257,52464,11498,58644,45735
13387,14383,13743,15061,13520,16184,9952,53442,52529,11507,58696,45845
13390,14383,13775,15010,13524,16184,10007,53435,52520,11503,58712,45865
13415,14358,13802,14988,13474,16202,9986,53372,52551,11503,58708,45907
13437,14387,13821,15041,13440,16237,9978,53435,52593,11527,58762,45903
13438,14355,13827,14965,13410,16208,9913,53324,52494,11513,58680,45816
13480,14386,13837,15034,13385,16195,9901,53396,52537,11499,58741,45787
13470,14377,13853,15016,13366,16205,9848,53354,52490,11532,58667,45852
13439,14377,13840,15002,13359,16240,9842,53377,52416,11535,58721,45757
13458,14357,13832,15021,13348,16237,9859,53394,52458,11559,58654,45850
13475,14382,13846,15007,13351,16282,9886,53415,52548,11558,58763,45875
13418,14343,13808,14991,13360,16267,9899,53356,52440,11540,58677,45819
13429,14429,13792,15071,13364,16309,9916,53462,52600,11539,58781,45865
13420,14387,13797,15022,13366,16301,9892,53417,52485,11577,58719,45885
13397,14364,13760,15046,13339,16298,9904,53395,52448,11546,58662,45802
13391,14387,13748,15034,13348,16286,9928,53340,52467,11556,58640,45842
13383,14407,13759,15075,13371,16286,9929,53365,52529,11514,58669,45826
13405,14431,13701,15045,13366,16246,9911,53289,52532,11537,58594,45844
13381,14413,13713,15100,13393,16232,9939,53373,52508,11540,58620,45853
13365,14413,13694,15068,13390,16258,9906,53318,52483,11527,58619,45780
13379,14397,13689,15111,13423,16211,9886,53377,52449,11527,58650,45787
13390,14385,13709,15109,13466,16201,9910,53403,52484,11523,58660,45834
13384,14423,13700,15149,13472,16207,9924,53452,52533,11523,58694,45842
13370,14440,13698,15064,13492,16177,9939,53355,52549,11521,58620,45852
13373,14403,13684,15067,13512,16211,9976,53390,52538,11529,58660,45910
13367,14383,13699,15011,13520,16172,9953,53331,52484,11527,58656,45805
13387,14387,13760,14994,13526,16195,9971,53420,52495,11518,58704,45906
13401,14377,13753,14974,13502,16211,10005,53387,52531,11514,58703,45863
13429,14392,13787,15065,13487,16187,10022,53509,52597,11518,58726,45982
13424,14372,13822,15013,13458,16236,9988,53448,52570,11509,58737,45912
13447,14375,13841,15015,13423,16182,9976,53428,52563,11515,58682,45899
13435,14373,13857,15041,13386,16203,9935,53449,52487,11522,58647,45901
13421,14382,13887,15017,13400,16207,9872,53444,52474,11530,58673,45877
13434,14361,13888,15016,13393,16223,9845,53426,52445,11519,58672,45795
13447,14398,13868,15057,13372,16248,9886,53488,52507,11542,58720,45930
13462,14356,13886,15083,13364,16239,9846,53473,52482,11530,58699,45880
13459,14388,13859,15026,13352,16252,9844,53417,52533,11548,58721,45855
13442,14353,13865,15019,13369,16256,9837,53432,52467,11587,58709,45851
13405,14361,13802,14995,13338,16335,9815,53386,52408,11587,58711,45778
13393,14339,13750,15027,13363,16303,9839,53394,52409,11586,58657,45808
13401,14415,13732,15092,13344,16342,9890,53418,52458,11537,58759,45786
13367,14414,13730,15101,13381,16273,9928,53432,52482,11548,58670,45818
13386,14425,13690,15114,13385,16246,9910,53368,52551,11540,58635,45808
13357,14392,13691,15094,13349,16260,9876,53327,52387,11512,58563,45753
13349,14427,13688,15110,13394,16224,9881,53347,52459,11542,58603,45764
13369,14390,13682,15092,13404,16184,9910,53314,52460,11509,58559,45777
13365,14426,13680,15088,13412,16212,9904,53319,52496,11519,58598,45811
13351,14478,13669,15119,13434,16200,9952,53409,52578,11555,58630,45900
13361,14444,13674,15120,13453,16209,9917,53389,52517,11525,58662,45801
13368,14400,13679,15035,13460,16168,9936,53291,52489,11517,58567,45795
13371,14390,13687,15046,13504,16178,9963,53354,52480,11497,58635,45790
13380,14359,13696,15022,13500,16162,10032,53374,52480,11500,58624,45870
13416,14375,13735,14992,13495,16207,10095,53436,52591,11500,58687,45970
13390,14398,13768,15027,13486,16196,10077,53452,52564,11518,58700,45972
13418,14374,13796,14988,13458,16188,10070,53411,52558,11494,58638,45969
13416,14376,13826,15040,13448,16199,10064,53502,52567,11512,58692,45996
13419,14364,13841,15008,13407,16194,9977,53416,52462,11503,58638,45923
13413,14366,13835,15036,13413,16196,9970,53432,52516,11520,58662,45900
13436,14372,13872,15003,13384,16215,9904,53374,52528,11519,58664,45876
13429,14385,13869,15004,13385,16248,9868,53437,52508,11542,58682,45901
13459,14395,13877,15015,13382,16244,9824,53439,52507,11556,58674,45887
13431,14381,13861,14959,13349,16242,9752,53364,52405,11551,58623,45769
13435,14389,13830,15044,13373,16296,9826,53461,52507,11593,58725,45876
13440,14350,13812,15086,13347,16295,9785,53467,52447,11625,58692,45861
13426,14394,13812,15047,13345,16328,9782,53463,52478,11663,58724,45932
13425,14373,13774,15018,13343,16319,9807,53391,52484,11660,58688,45864
13404,14438,13761,15065,13356,16308,9803,53473,52516,11678,58737,45867
13380,14375,13736,15008,13333,16290,9849,53360,52403,11616,58598,45847
13382,14391,13742,15107,13343,16294,9894,53414,52442,11573,58640,45863
13377,14415,13718,15070,13354,16242,9885,53351,52437,11546,58574,45871
13377,14437,13723,15094,13388,16264,9928,53352,52534,11523,58699,45855
13365,14466,13694,15067,13365,16228,9935,53302,52554,11556,58569,45840
13358,14463,13697,15107,13404,16234,9948,53405,52546,11545,58632,45882
13385,14428,13709,15074,13383,16205,9924,53357,52492,11528,58558,45805
13361,14475,13690,15069,13429,16224,9911,53345,52527,11537,58626,45829
13355,14443,13687,15142,13450,16211,9932,53413,52526,11530,58658,45844
13367,14462,13682,15113,13469,16217,9969,53397,52616,11539,58708,45875
13391,14437,13697,15055,13518,16200,9965,53407,52628,11562,58722,45919
13371,14441,13706,15006,13547,16167,10021,53380,52610,11527,58673,45914
13387,14387,13746,15000,13505,16216,9989,53386,52535,11502,58708,45868
13400,14366,13769,14978,13505,16194,10062,53421,52524,11512,58675,45975
13419,14392,13784,15049,13489,16201,10033,53488,52579,11507,58739,45921
13431,14404,13818,15023,13470,16212,10010,53441,52627,11505,58709,45944
13444,14404,13831,15048,13449,16197,9983,53461,52596,11535,58746,45951
13445,14380,13846,15030,13413,16223,9966,53423,52591,11533,58745,45945
13451,14370,13871,15012,13389,16235,9910,53410,52507,11519,58739,45859
13441,14381,13837,15050,13371,16219,9890,53427,52507,11538,58711,45831
13448,14402,13857,15068,13387,16236,9896,53457,52552,11544,58751,45883
13465,14371,13856,15041,13361,16290,9898,53523,52554,11584,58751,45948
13434,14381,13813,15100,13361,16260,9878,53470,52521,11558,58724,45857
13439,14378,13821,15069,13372,16337,9882,53534,52519,11580,58807,45880
13440,14347,13790,14983,13341,16293,9825,53342,52447,11588,58654,45793
13408,14382,13758,15122,13357,16292,9852,53499,52449,11607,58692,45912
13387,14430,13747,15106,13361,16302,9874,53449,52500,11573,58701,45862
13387,14418,13723,15111,13369,16307,9904,53429,52513,11535,58679,45855
13380,14426,13708,15150,13387,16276,9954,53456,52520,11551,58676,45925
13378,14445,13722,15090,13373,16293,9930,53403,52557,11581,58658,45904
13396,14408,13734,15109,13399,16263,9912,53422,52491,11530,58661,45814
13361,14488,13701,15160,13397,16278,9929,53484,52584,11576,58712,45933
13377,14479,13712,15190,13429,16249,9957,53484,52587,11551,58720,45968
13370,14474,13710,15119,13462,16220,9961,53432,52610,11528,58712,45890
13347,14467,13684,15137,13470,16194,9938,53441,52537,11529,58639,45823
13383,14487,13699,15153,13497,16237,9938,53482,52624,11521,58757,45857
13351,14414,13701,15083,13485,16225,9928,53413,52485,11519,58670,45822
13349,14442,13702,15072,13524,16175,9949,53455,52561,11552,58673,45859
13358,14433,13720,15063,13548,16185,9968,53488,52553,11537,58711,45876
13398,14402,13736,15087,13555,16211,9988,53513,52590,11530,58768,45932
13392,14394,13720,15030,13528,16183,9973,53407,52517,11522,58721,45898
13399,14383,13781,15016,13495,16197,10010,53438,52540,11525,58705,45909
13431,14372,13806,15015,13450,16185,9954,53415,52524,11505,58708,45852
13425,14391,13843,15050,13415,16223,9924,53475,52532,11520,58736,45902
13448,14370,13840,15015,13393,16199,9915,53377,52515,11521,58717,45845
13461,14401,13840,15018,13360,16270,9878,53390,52563,11538,58761,45879
13467,14396,13849,14992,13363,16268,9857,53363,52573,11551,58680,45871
13456,14360,13841,15015,13366,16249,9831,53390,52470,11576,58726,45853
13435,14365,13842,14987,13363,16262,9815,53417,52413,11584,58661,45844
13450,14387,13822,15070,13355,16265,9816,53498,52452,11596,58691,45849
13432,14378,13777,15039,13340,16341,9818,53429,52448,11622,58725,45871
13405,14398,13778,15043,13366,16308,9898,53412,52517,11629,58701,45951
13385,14415,13729,15073,13363,16331,9901,53396,52526,11576,58741,45867
13392,14418,13763,15082,13378,16348,9938,53464,52565,11564,58751,45920
13386,14429,13741,15071,13377,16325,9878,53438,52479,11552,58741,45860
13392,14426,13734,15117,13367,16294,9901,53443,52508,11554,58694,45883
13377,14428,13721,15060,13386,16258,9916,53343,52502,11538,58669,45832
13380,14470,13734,15094,13397,16323,9935,53448,52597,11552,58782,45905
13382,14475,13712,15083,13408,16306,9955,53399,52612,11542,58730,45893
13363,14458,13709,15123,13428,16229,9939,53407,52538,11552,58655,45898
13348,14453,13708,15146,13448,16205,9877,53444,52485,11540,58658,45825
13356,14453,13730,15135,13459,16242,9896,53453,52550,11557,58756,45845
13380,14464,13696,15128,13503,16207,9932,53441,52601,11542,58712,45851
13377,14444,13682,15124,13525,16237,9945,53440,52615,11541,58736,45902
13394,14424,13720,15087,13538,16203,9967,53456,52632,11516,58744,45905
13415,14413,13725,15083,13534,16224,9994,53459,52662,11516,58791,45926
13370,14374,13730,15007,13537,16196,10011,53382,52558,11503,58669,45854
13394,14398,13778,15010,13515,16211,9979,53466,52582,11530,58758,45881
13428,14384,13774,15049,13488,16196,9977,53450,52584,11507,58715,45882
13439,14412,13805,15050,13464,16230,9970,53448,52648,11515,58804,45889
13469,14406,13821,15077,13441,16214,9959,53456,52639,11545,58751,45966
13479,14387,13813,14999,13404,16228,9942,53347,52612,11547,58728,45932
13511,14405,13799,15009,13388,16230,9897,53366,52575,11540,58745,45863
13486,14366,13804,15069,13368,16279,9930,53466,52556,11560,58784,45923
13450,14406,13793,15061,13391,16289,9898,53454,52562,11568,58783,45878
13449,14382,13797,15070,13362,16304,9885,53467,52532,11578,58771,45899
13431,14392,13791,15028,13348,16305,9908,53408,52527,11578,58701,45902
13414,14423,13776,15083,13377,16328,9948,53474,52595,11563,58763,45940
13402,14400,13773,15076,13369,16338,9947,53460,52561,11556,58711,45964
13400,14416,13778,15089,13360,16306,9916,53453,52521,11558,58731,45908
13397,14428,13744,15036,13361,16313,9944,53395,52562,11562,58673,45890
13375,14489,13743,15081,13390,16311,9962,53463,52615,11560,58749,45976
13416,14517,13733,15099,13374,16300,9959,53430,52684,11562,58711,45993
13365,14482,13707,15117,13411,16251,9957,53441,52598,11544,58717,45886
13362,14438,13714,15054,13427,16243,9919,53356,52528,11539,58664,45811
13374,14466,13711,15106,13455,16266,9926,53446,52575,11534,58744,45868
13368,14458,13722,15074,13482,16204,9956,53412,52591,11566,58687,45966
13376,14469,13714,15138,13547,16208,9956,53498,52668,11533,58785,45877
13364,14413,13694,15036,13543,16210,9987,53383,52593,11522,58729,45849
13382,14418,13714,15038,13507,16205,10013,53411,52601,11521,58680,45917
13391,14379,13736,15009,13497,16198,10020,53425,52520,11519,58661,45944
13394,14386,13767,15054,13502,16174,10041,53465,52565,11511,58759,45927
13409,14359,13786,15019,13477,16193,10044,53428,52552,11497,58687,45902
13450,14387,13808,14999,13472,16199,9997,53419,52600,11518,58727,45961
13468,14390,13824,15005,13459,16223,9973,53407,52643,11499,58783,45881
13454,14391,13855,14987,13428,16237,9956,53397,52595,11530,58774,45944
13451,14356,13866,15020,13369,16213,9886,53422,52465,11522,58677,45841
13448,14389,13855,14977,13357,16217,9905,53374,52502,11542,58665,45885
13465,14366,13841,15006,13381,16269,9879,53419,52537,11555,58748,45864
13489,14360,13833,15054,13370,16284,9853,53453,52525,11575,58749,45877
13450,14400,13832,15019,13350,16311,9911,53439,52579,11597,58750,45946
13457,14392,13814,15055,13369,16320,9912,53535,52588,11589,58751,45978
13413,14384,13771,15086,13347,16336,9913,53484,52535,11563,58707,45896
13390,14437,13767,15077,13372,16354,9896,53500,52538,11570,58757,45912
13396,14421,13739,15093,13354,16335,9948,53458,52525,11552,58703,45924
13412,14442,13755,15115,13375,16305,9980,53528,52617,11560,58712,45987
13392,14444,13736,15157,13384,16279,9962,53536,52571,11556,58722,45954
13381,14447,13717,15161,13411,16286,9942,53529,52573,11573,58739,45969
13365,14442,13701,15182,13413,16242,9955,53499,52532,11557,58667,45931
13385,14433,13724,15190,13440,16259,9957,53518,52551,11523,58726,45944
13368,14464,13701,15153,13452,16206,9957,53480,52550,11542,58666,45901
13365,14478,13678,15125,13484,16252,9998,53498,52626,11566,58723,45993
13377,14492,13679,15138,13502,16225,9986,53483,52655,11533,58753,45914
13373,14446,13651,15153,13501,16237,10006,53442,52653,11549,58707,45957
13356,14437,13689,15086,13526,16186,10003,53434,52585,11535,58687,45922
13360,14446,13697,15079,13528,16202,10009,53445,52610,11521,58704,45892
13371,14408,13704,15063,13528,16175,10004,53400,52581,11509,58646,45899
13398,14388,13766,15003,13555,16198,10004,53432,52616,11530,58732,45927
13428,14386,13766,15007,13515,16216,9999,53402,52630,11516,58742,45921
13440,14397,13823,15043,13456,16225,9962,53437,52591,11515,58781,45905
13447,14384,13813,15031,13416,16230,9903,53360,52545,11526,58741,45831
13482,14381,13820,15032,13364,16243,9883,53406,52553,11561,58702,45886
13457,14370,13828,15053,13363,16259,9850,53428,52501,11576,58726,45915
13466,14380,13826,15074,13379,16261,9833,53470,52522,11592,58767,45938
13475,14393,13795,15020,13369,16256,9823,53390,52531,11586,58719,45839
13457,14363,13809,15057,13365,16311,9853,53463,52492,11606,58738,45924
13426,14391,13787,15082,13363,16347,9857,53552,52496,11617,58811,45911
13416,14348,13790,15019,13366,16310,9845,53430,52446,11603,58688,45848
13395,14366,13758,15022,13359,16311,9858,53427,52408,11596,58677,45868
13400,14418,13762,15128,13359,16327,9898,53519,52545,11596,58740,45950
13386,14424,13718,15120,13373,16320,9904,53469,52564,11616,58686,45945
13397,14470,13740,15122,13377,16296,9930,53522,52619,11594,58682,45989
13388,14410,13691,15156,13376,16292,9918,53448,52508,11558,58676,45878
13361,14447,13719,15157,13429,16274,9930,53528,52526,11548,58725,45893
13359,14438,13694,15138,13408,16293,9919,53434,52525,11535,58688,45806
13351,14460,13684,15106,13446,16254,9944,53393,52551,11531,58691,45867
13379,14480,13692,15140,13454,16217,9957,53430,52593,11545,58715,45904
13353,14468,13697,15097,13471,16236,9949,53427,52574,11538,58704,45904
13362,14410,13704,15090,13527,16229,9943,53399,52549,11507,58740,45858
13364,14448,13705,15076,13530,16231,9955,53451,52607,11536,58771,45858
13375,14409,13712,15076,13519,16197,9971,53422,52543,11521,58706,45920
13384,14427,13710,15089,13562,16183,10011,53478,52621,11527,58735,45940
13387,14425,13719,15030,13524,16205,10017,53439,52611,11512,58728,45900
13403,14396,13772,15016,13511,16204,10025,53466,52589,11538,58718,45959
13398,14378,13781,15034,13494,16194,9994,53489,52535,11551,58761,45930
13397,14388,13835,15024,13414,16208,9949,53437,52491,11518,58680,45890
13425,14369,13840,15039,13403,16197,9922,53420,52486,11508,58695,45854
13435,14377,13874,15049,13403,16203,9920,53474,52497,11539,58739,45890
13456,14417,13845,15032,13397,16254,9930,53443,52636,11543,58794,45906
13454,14399,13878,14987,13379,16263,9915,53423,52597,11552,58768,45887
13434,14378,13862,15013,13381,16235,9870,53419,52471,11540,58702,45796
13420,14393,13859,15016,13366,16325,9894,53508,52498,11580,58809,45896
13433,14407,13830,15010,13367,16316,9844,53444,52497,11569,58785,45814
13441,14398,13825,15060,13374,16354,9905,53535,52585,11580,58842,45926
13433,14417,13814,15112,13359,16306,9930,53560,52585,11589,58720,46020
13415,14420,13766,15096,13348,16315,9929,53512,52568,11570,58727,45929
13388,14403,13762,15073,13359,16316,9957,53468,52513,11547,58728,45905
13397,14424,13732,15120,13360,16304,9975,53485,52560,11552,58696,45928
13389,14433,13712,15102,13384,16291,9953,53454,52574,11554,58671,45903
13393,14430,13745,15108,13390,16328,9938,53477,52582,11548,58761,45904
13383,14487,13726,15171,13400,16287,9982,53539,52626,11579,58766,45997
13380,14470,13730,15195,13416,16277,9974,53539,52624,11554,58755,45990
13379,14444,13730,15122,13425,16259,9901,53462,52542,11550,58713,45854
13371,14449,13703,15111,13472,16180,9908,53420,52526,11535,58659,45849
13373,14454,13703,15113,13483,16215,9915,53431,52531,11540,58741,45818
13386,14441,13713,15069,13512,16210,9922,53394,52587,11544,58743,45891
13392,14483,13727,15059,13521,16244,9936,53457,52647,11521,58801,45843
13369,14427,13706,15035,13534,16187,9970,53400,52592,11543,58711,45870
13382,14394,13704,15042,13535,16177,9948,53360,52577,11501,58685,45805
13406,14399,13729,15043,13526,16174,9927,53379,52543,11508,58704,45800
13405,14397,13763,15004,13508,16224,9949,53391,52553,11509,58742,45863
13420,14419,13762,14998,13516,16209,9960,53361,52648,11548,58789,45915
13439,14399,13798,14994,13460,16195,9956,53358,52593,11539,58712,45895
13466,14413,13818,15091,13449,16206,9967,53471,52653,11553,58780,45980
13454,14384,13774,15008,13400,16199,9942,53358,52521,11551,58752,45863
13453,14402,13785,15015,13366,16267,9921,53374,52551,11529,58756,45818
13439,14345,13773,15053,13349,16276,9916,53395,52467,11555,58700,45879
13435,14402,13772,15073,13347,16316,9945,53412,52582,11564,58744,45922
13427,14420,13757,15011,13368,16268,9945,53331,52569,11545,58649,45903
13407,14405,13746,15014,13355,16314,9949,53325,52524,11535,58684,45889
13399,14423,13733,15069,13373,16278,9955,53396,52555,11547,58692,45881
13394,14385,13763,15055,13360,16322,9944,53413,52493,11553,58697,45904
13389,14398,13738,15055,13359,16301,9946,53371,52488,11528,58665,45872
13382,14436,13737,15107,13384,16312,9951,53413,52552,11515,58757,45869
13371,14432,13721,15106,13387,16273,9928,53394,52535,11549,58661,45872
13401,14458,13743,15096,13397,16251,9955,53427,52555,11548,58686,45923
13370,14416,13728,15107,13387,16265,9896,53421,52458,11524,58692,45781
13363,14435,13713,15194,13408,16249,9892,53515,52486,11528,58716,45830
13382,14450,13685,15094,13465,16247,9924,53427,52548,11542,58700,45811
13374,14485,13691,15136,13495,16187,9931,53430,52571,11516,58676,45842
13373,14440,13685,15075,13525,16214,9948,53418,52569,11528,58714,45854
13375,14443,13714,15102,13526,16226,9979,53488,52601,11556,58748,45937
13374,14393,13721,14992,13508,16217,9955,53376,52471,11507,58700,45803
13395,14381,13725,15016,13534,16171,9961,53410,52496,11500,58695,45805
13412,14377,13739,14997,13500,16189,9931,53358,52509,11516,58682,45845
