taxels_up,taxels_down,taxels_right,taxels_left,taxels_clockwise,taxels_counterclockwise,taxels_pressure
39410,42732,41668,35484,54883,54008,159294
39379,42754,41674,35466,54838,54012,159273
39481,42686,41709,35500,54912,54021,159376
39403,42713,41682,35447,54923,53967,159245
39329,42780,41656,35527,54881,53986,159292
39350,42813,41616,35482,54912,53951,159261
39383,42861,41689,35521,54967,54051,159454
39414,42729,41689,35556,54948,54026,159388
39417,42751,41655,35504,54903,53996,159327
39419,42757,41685,35535,54953,53980,159396
39413,42732,41666,35493,54875,54002,159304
39347,42675,41656,35521,54861,53964,159199
39353,42780,41674,35544,54982,53940,159351
39418,42701,41687,35484,54922,53925,159290
39344,42791,41711,35498,54907,53990,159344
39358,42772,41620,35480,54855,53968,159230
39493,42788,41727,35527,54992,54016,159535
39436,42803,41673,35548,54941,54002,159460
39383,42831,41679,35585,54973,54004,159478
39369,42819,41708,35467,54880,54021,159363
39412,42786,41715,35493,54942,53973,159406
39425,42774,41715,35501,54924,54017,159415
39481,42819,41777,35604,54976,54077,159681
39428,42818,41697,35497,54891,54014,159440
39424,42783,41706,35545,54990,53968,159458
39443,42738,41667,35517,54885,53961,159365
39464,42723,41684,35486,54913,53950,159357
39425,42776,41660,35501,54892,53976,159362
39378,42868,41729,35517,54991,54026,159492
39389,42739,41688,35496,54858,53939,159312
39423,42785,41788,35580,54957,54006,159576
39418,42765,41714,35547,54951,53940,159444
39363,42799,41699,35580,54916,53975,159441
39356,42834,41729,35571,54939,53977,159490
39346,42854,41706,35632,54981,54019,159538
39361,42828,41677,35665,54957,53994,159531
39463,42855,41753,35685,55091,54036,159756
39397,42796,41704,35619,54998,53934,159516
39410,42786,41691,35671,55049,53928,159558
39443,42812,41693,35669,55009,53978,159617
39400,42792,41741,35685,55007,53981,159618
39471,42845,41767,35695,55077,54017,159778
39507,42835,41795,35727,55113,54035,159864
39421,42846,41676,35660,55003,54001,159603
39465,42798,41785,35676,55051,53985,159724
39504,42816,41725,35723,55064,54005,159768
39506,42851,41758,35721,55080,54029,159836
39504,42842,41798,35705,55079,54015,159849
39540,42852,41740,35696,55059,54035,159828
